id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
45115395,GDfGSr6-8C_WJ-6Gshp48w,2282,-135.98,5.56,1.03,0.67,40.62,-73.9,319.05,89.9,359.12
45204604,O7vmKb7wVvuCYoW5NtDo9w,2282,29.81,2.34,0.75,0.55,40.61,-73.93,139.42,89.0,2.13
45191180,Ec_iwA3RgpSKjw8KlbIMSg,2282,-77.31,6.71,1.73,0.68,40.62,-73.9,322.88,89.98,358.87
45404340,3AFb7rOb1-qLnVOyuSxd3A,2282,-68.99,-1.38,1.2,0.55,40.61,-73.93,321.26,90.28,0.69
45448739,LP370mFSk5SiDMspfVTagw,2282,-132.97,-1.14,0.76,0.34,40.61,-73.93,319.16,90.37,2.88
45610171,h2dbr5cUE2Sz9yf4r68o7g,2282,51.39,3.2,1.09,0.34,40.61,-73.93,200.41,90.15,1.01
45976499,n3fl7i4SYeH3Pa4Usci5PQ,2282,91.59,1.38,2.76,1.12,40.61,-73.93,139.7,89.91,2.17
45904832,vH1EYh0jS1Ly5aBoLMlNPg,2282,-120.26,-2.17,1.1,0.48,40.61,-73.93,318.71,90.24,2.43
46696860,3597fg3f_3SjI8n_KIIF3w,2282,95.26,-3.76,1.5,0.68,40.59,-73.98,173.34,90.53,0.17
46802946,EePNv1tBogGYZrJigygZAg,2282,-170.94,-0.31,0.98,0.34,40.61,-73.93,72.13,90.4,358.25
47094661,4EVTFKn2rsjqtdg8hii7Gw,2282,113.6,1.17,1.52,0.56,40.62,-73.9,140.37,90.15,359.53
48123443,9A0wDWlBWNVLPb_b0OwsXA,2282,39.26,5.88,2.53,1.02,40.68,-73.91,274.46,90.09,0.64
48164621,nZCAAoADhdpaiVvJ6a510g,2282,-105.09,-2.72,1.36,0.62,40.61,-73.93,319.69,91.69,3.19
48165631,9m572Jk8egSKqW_CtmLV4g,2282,-40.48,-0.14,0.69,0.41,40.61,-73.93,320.32,89.91,359.59
48323721,h3RWoMVSsSRnN5RHM0cSJw,2282,-81.64,4.06,1.62,0.55,40.62,-73.9,319.5,90.75,0.64
48649336,zYGgkEqFU2jaKKu0KVcnow,2282,-50.62,0.62,0.88,0.41,40.61,-73.93,320.38,89.5,0.29
49041851,j8yDYuqHtvjbQzfTJqyHOA,2282,90.31,1.83,1.59,0.63,40.61,-73.95,169.88,91.16,1.95
49195444,D64UW1TflkeBol7ARC1JDA,2282,-47.15,0.59,0.85,0.48,40.61,-73.93,320.45,88.98,359.29
49241142,ykq3g546vEtFwkXBM8GqVA,2282,-93.9,-2.55,1.05,0.41,40.61,-73.95,350.77,89.05,2.34
49929451,BwAwZsg9abGamAb4JWHTZg,2282,120.82,2.52,2.11,0.93,40.61,-73.93,139.45,90.85,2.66
56843769,P0IHKMJf80rkNlqpKUgNFA,2282,143.53,2.55,1.42,0.83,40.61,-73.93,138.97,90.38,4.09
50479440,_e-AD1xmjKNUD_LWpNUmeQ,2282,107.57,-10.94,1.17,2.36,40.61,-73.96,171.68,89.88,359.51
50579468,T5wlnlxQsp2EQCadpcFEQw,2282,113.96,2.41,1.14,0.96,40.61,-73.95,171.44,90.28,1.41
50691103,v3j756TKAtZTwrfVgQhAkg,2282,127.08,4.78,1.16,0.48,40.57,-73.99,69.48,91.89,0.64
50744527,UNWj6utLwN6vcQ1g7zAgEg,2282,68.29,3.17,1.17,0.41,40.57,-73.99,70.1,89.87,0.7
50999622,F6iHSqCJWG29H2yr9dcHig,2282,77.8,0.45,1.6,0.62,40.61,-73.99,127.3,90.31,359.43
51282513,zKPsFcLeUwAqMaR37B0xjw,2282,101.04,-1.14,1.87,0.78,40.61,-73.93,122.23,89.37,359.71
51392005,Ssc0_VZ1yIwrZdyEKitInA,2282,81.88,-0.24,1.55,0.62,40.62,-73.9,139.09,89.04,359.83
51333150,SayZvzbK52oElu_OuF74vw,2282,-128.9,-1.97,0.95,0.48,40.61,-73.93,319.53,90.53,2.69
51389606,AuejdwgvjI7EswBtLCBiMw,2282,-117.05,-2.21,1.12,0.55,40.61,-73.93,319.54,91.24,2.77
51786959,ZjePlUVAkjAgC_KQkKbHnQ,2282,-65.84,2.21,1.1,0.41,40.61,-73.93,320.2,89.8,0.07
52229531,03LzSOT9xKnxV1m7y4tyNA,2282,125.52,0.41,1.18,0.41,40.62,-73.9,139.87,91.79,359.88
52833768,y0tzWCj9BSTCYzI1DwESdg,2282,-130.11,-2.48,0.82,0.41,40.61,-73.93,318.47,89.65,2.59
52834862,jR7nhRIAlOwCHO820GMiDQ,2282,-62.48,0.69,1.23,0.69,40.6,-73.94,349.02,89.29,1.2
52797468,-sBkTra04-1tJWWHGEAmWg,2282,119.5,9.02,2.0,0.91,40.61,-73.93,139.17,89.62,4.21
52955264,FBFSD0o2H_EEEoiKsXxWGw,2282,106.08,-3.2,2.27,1.18,40.59,-73.97,172.84,88.46,1.36
53477661,OVfEUHsBcccbK5BjHsv7Ww,2282,39.79,0.38,1.32,0.76,40.61,-73.93,139.24,90.16,1.82
53569212,9jRhvaKchHrEw_moYvi6Bw,2282,-108.06,7.2,1.77,0.75,40.62,-73.9,318.42,89.94,359.2
54147965,yrM0rgngcWqikHzJYwfCDg,2282,133.64,1.97,1.92,1.12,40.7,-73.92,36.33,90.61,359.08
54246880,yFHC26_k7RCww0S69fqE3w,2282,31.43,1.76,1.28,0.76,40.61,-73.93,140.36,89.68,3.12
54259947,I9ENsRFHAedDN54GQladdg,2282,-131.42,-9.13,1.79,1.11,40.59,-73.97,351.68,89.5,359.97
54369578,SoVlwGjl0w6wBEv0t7UsdQ,2282,50.02,2.93,1.65,0.78,40.61,-73.93,139.15,89.4,2.03
54655251,XzqP7OkLI0qP2L8Hwau1QA,2282,-76.2,7.68,1.71,0.72,40.62,-73.9,318.52,89.57,0.01
54784669,hfVcXj5fl2kTn6lcQOHtGQ,2282,-75.1,1.0,1.03,0.34,40.61,-73.93,319.31,88.45,1.82
55373756,wAtvjHuVKld0tycgW0gJ3g,2282,140.4,1.69,1.3,0.76,40.61,-73.93,139.25,90.87,2.23
55482012,JMScmwgxdK6kofA16TTZwA,2282,-38.2,0.69,2.32,1.21,40.66,-73.87,331.32,90.09,1.73
55994157,OyleidTTvWiYEVRaDzS7vQ,2282,1.79,-2.34,0.72,0.41,40.71,-73.95,262.2,89.74,358.92
57300382,FGPSc7u-JvfYUahuTkIpzw,2282,41.9,5.16,1.04,0.55,40.61,-73.93,136.57,90.4,3.24
57300398,FGPSc7u-JvfYUahuTkIpzw,2282,47.48,3.79,0.96,0.55,40.61,-73.93,136.57,90.4,3.24
57842188,gvabTQAZxu_EhbRIdJ5yqA,2282,88.33,-0.34,1.46,0.6,40.61,-73.95,170.92,90.45,1.88
57969638,YaMVkvN3kQsd3vYLoese3Q,2282,76.46,7.71,2.15,0.88,40.61,-73.93,136.47,90.88,3.31
57969662,YaMVkvN3kQsd3vYLoese3Q,2282,89.59,5.84,1.79,0.68,40.61,-73.93,136.47,90.88,3.31
58167736,VHlkxDN8G3Bdjm11VqPyFw,2282,5.95,-6.42,2.12,1.16,40.71,-73.95,262.01,89.58,358.88
58752838,4E4zy8-zZsm5PJ993RM88w,2282,-81.47,5.98,1.42,0.55,40.59,-73.97,351.34,89.74,0.48
59433411,uUKQvxhozsoLSpreQOSdtw,2282,-96.64,-4.34,1.4,0.55,40.61,-73.93,320.05,89.34,4.09
60106621,3wQKbEfhasSywTWw81xe2A,2282,92.38,2.1,0.9,0.34,40.66,-73.77,124.43,90.08,1.59
60612158,TzFzYxSTr51uO-g8o6a_lg,2282,-79.9,2.07,1.2,0.41,40.61,-73.93,320.15,90.0,0.43
60612177,TzFzYxSTr51uO-g8o6a_lg,2282,-72.21,0.79,0.94,0.34,40.61,-73.93,320.15,90.0,0.43
61518854,3CH-66n-U1pVqZQ8_TEuMQ,2282,85.57,0.97,1.62,0.55,40.59,-73.96,172.39,88.71,0.41
61501361,zXUsbO4f5huuq51i2oMrNA,2282,-94.71,-3.82,1.44,0.62,40.61,-73.93,320.09,88.91,3.56
61893864,Maa_zIMvFdNxrPvzbkxnOw,2282,-75.65,1.69,1.1,0.34,40.61,-73.93,321.0,89.85,0.71
62380144,pQmHNeDpmWhaZth0OMfjZQ,2282,115.29,0.9,1.45,0.55,40.62,-73.9,140.84,90.23,359.27
63518237,zKDCXMZs0G4GS_ZpnxkbWw,2282,-73.82,-0.9,1.4,0.56,40.61,-73.93,320.1,90.14,0.63
63673746,pel1LeMDvihVGcAbXMkuTw,2282,64.89,1.38,1.28,0.41,40.62,-73.9,140.53,88.8,359.37
64094920,zJGVyySUy8O7zxv-VLpzgw,2282,-98.31,-1.52,1.04,0.41,40.61,-73.93,318.11,88.74,4.07
64003339,QjQWgiRb73cclxGSuNXvMQ,2282,-47.06,-0.83,0.79,0.41,40.61,-73.93,320.22,90.97,359.35
64965205,chPbJHorF-C9YisSm5M_TQ,2282,-4.82,-2.24,1.37,0.62,40.6,-73.74,66.63,91.88,0.11
67308032,D9mAhJ8KXpins9CVyZpF-A,2282,-159.62,-1.52,1.52,0.69,40.72,-73.74,155.0,89.36,359.63
70263501,V6-xfm8UkGVWd6QMJNJQ3A,2282,-7.58,-2.69,1.56,0.69,40.6,-73.74,67.07,92.15,0.43
71221072,ATtnRh0-VC6V2Itrn3Niwg,2282,-129.7,-1.07,1.78,1.17,40.72,-73.74,153.59,89.39,359.0
73967311,FktqCrjuJPsnzBtOFHvlpQ,2282,-75.07,-17.07,1.87,1.01,40.72,-73.74,148.9,90.48,359.6
76501423,snbdr0X-F-6Z3I3uI9b4Xg,2282,-136.56,-19.32,1.61,0.71,40.77,-73.83,179.85,89.24,359.63
79841871,o4zWlq-QwNZ5LYhMt7e_4g,2282,-91.58,-13.25,1.02,0.59,40.61,-73.76,4.56,93.02,1.15
80557246,GXOe0ou4Oh46tgP-YQrFUA,2282,179.17,-5.54,1.19,0.62,40.71,-73.9,333.3,89.37,0.72
80566586,bqPGCMZNoqUGiSdYFyurtg,2282,128.88,-8.56,0.82,0.54,40.61,-73.76,198.54,93.16,0.28
84093647,Zqagn2R4ERMQH26dHegx7w,2282,90.31,-18.85,1.31,0.68,40.75,-73.78,340.11,88.64,0.8
103592126,wxC4mcyuPKcvXKs80gwwug,2282,-69.53,0.62,1.45,0.55,40.87,-73.89,217.89,90.96,358.58
86599128,b_RpVqrE2XyVBF1E9Lh_Tw,2282,86.53,-1.83,0.92,0.34,40.61,-73.76,279.16,90.21,0.09
103601038,V_ZdRewsW_YEU12h5OJZuA,2282,69.78,1.76,0.83,0.34,40.66,-73.77,123.58,89.91,1.2
88771506,IAz6WYoopUbwy-qrJvtmcA,2282,-19.88,-0.03,0.69,0.34,40.66,-73.75,109.39,91.07,359.06
92309295,mPyXzWRZzQAnBqnpMB2peA,2282,-47.76,-6.46,1.22,0.68,40.7,-73.81,350.26,89.04,359.6
92581765,HdvAd4eyc8b7axPi3XLi9g,2282,-13.37,-3.1,1.42,0.71,40.6,-73.74,68.48,89.77,359.87
95489474,vwJFXiD6ohg-wxSkDmQmaw,2282,156.49,-18.63,1.97,0.9,40.84,-73.92,205.27,90.66,355.77
95489478,vwJFXiD6ohg-wxSkDmQmaw,2282,156.57,-17.38,2.0,0.75,40.84,-73.92,205.27,90.66,355.77
96183243,jGKJydy7y7JWnYTxJcgwAw,2282,120.42,1.83,0.61,0.48,40.86,-73.9,32.58,90.1,0.89
98069770,eWwh6_Q8muIReJl9tixJQQ,2282,53.76,3.82,0.54,0.48,40.86,-73.9,25.51,90.22,3.05
98452053,iT7JD-J1bROLWnqkIVcE6A,2282,15.6,-0.93,1.02,0.48,40.82,-73.84,166.06,88.8,359.41
102739785,E6KZWBQ_ZAYPRgZ1whEi4Q,2282,125.48,-1.14,1.11,0.48,40.82,-73.84,118.27,89.52,1.01
