id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
48341015,QQwUpcRdrG2jTHamN6K2_A,0575,-11.76,0.21,1.13,0.41,40.69,-73.92,62.27,89.97,359.55
51740482,cPle-2kjdJWDXELco9utNg,0575,18.85,-0.59,1.54,0.62,40.69,-73.92,33.95,90.46,359.72
63502237,oHeQhdj38VCsBWyaxCMtlQ,0575,139.44,11.2,0.62,0.46,40.72,-73.84,25.68,90.71,1.7
64748382,XK0U87XQr3-gKiGokmHgCg,0575,-67.03,16.15,0.95,0.57,40.72,-73.84,115.6,89.62,1.34
89981560,Mh6SGmxOgkwPCYV1A8ZsKA,0575,169.53,9.1,1.32,0.54,40.72,-73.84,256.96,90.14,359.66
97343799,-kKKoy_GUKMnMXjrLjGOTg,0575,105.38,2.41,3.01,0.83,40.82,-73.9,16.67,90.48,0.54
102799107,G1prw9FlFYnFM-PmkzzKDQ,0575,91.13,-14.9,1.79,0.64,40.7,-73.81,311.65,89.77,358.84
29219518,zOiWaxqZyFIE1ABymEfxLQ,0575,-80.63,-3.86,1.48,0.69,40.67,-73.99,214.19,89.61,1.94
33275651,wJGw9ez2g_0xh5H7DYTTOw,0575,16.15,2.21,1.21,0.43,40.69,-73.92,306.65,89.93,359.55
38897031,KdU9reR2Ut7VSN5O7kaWYg,0575,100.54,4.17,2.08,0.92,40.69,-73.92,307.18,90.19,359.42
