id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
49148773,Y6KntVNBK71oeecVRuY4-g,0406,-131.13,-4.95,1.74,0.44,40.68,-73.95,93.46,88.89,0.69
52856220,smH5om5e-mtNoRtJO9IcTw,0406,68.26,-6.08,1.52,0.48,40.68,-73.88,168.86,88.43,0.18
52856242,smH5om5e-mtNoRtJO9IcTw,0406,68.27,-6.53,1.55,0.41,40.68,-73.88,168.86,88.43,0.18
58677875,Io_kcPYT08tASNjWcBKQyg,0406,-67.27,3.37,2.28,1.69,40.68,-73.94,271.66,88.42,0.05
60269601,rxlfSCoa76mloS1nhNWY4Q,0406,-60.63,1.74,1.69,1.36,40.68,-73.94,274.28,91.97,0.14
63343631,XNHdFOa0ozCBXIsC3w4ESg,0406,-89.62,4.37,0.77,0.34,40.68,-73.94,98.56,90.26,0.76
66476022,Rw3XQnOlOYTktWew740Opg,0406,-55.13,-13.05,2.77,1.96,40.69,-73.93,261.67,90.33,0.36
73278570,A6_U13LLAB7DcN8004jW0w,0406,10.17,1.35,0.67,0.48,40.72,-73.74,246.88,89.59,0.98
78515574,EUpEh7d47QfmzssA2LzbKw,0406,-50.91,-7.95,1.33,0.81,40.75,-73.91,82.64,89.74,0.59
82775730,e79weQUDsImDlP_YBo3nxw,0406,-54.35,3.86,1.31,1.24,40.71,-73.8,154.84,87.56,0.25
83122161,i0pXhFoS6SGNl7uDUwaeXA,0406,43.16,-17.82,1.62,1.12,40.76,-73.79,172.06,91.18,359.32
86673794,jN98RC2rqnpp4xHcnNufeA,0406,167.64,-6.87,1.27,0.41,40.76,-73.94,295.14,89.32,0.62
88904680,wWdhrxG70O9Lmyoh1a3TqQ,0406,14.0,-4.3,1.31,0.77,40.76,-73.94,293.35,90.17,0.98
90980063,3i2mDTWwvbiipiZ0c-1hmg,0406,-94.59,-12.01,1.89,1.07,40.74,-73.95,14.79,86.84,0.89
101475682,jGwKJtnJP4e6yitESE6m0g,0406,134.93,3.34,1.1,0.62,40.87,-73.88,234.08,89.85,359.92
108988512,35b6-GNViEQra_9olz539g,0406,133.23,-17.96,6.59,3.76,40.63,-74.16,2.06,91.42,1.12
111493729,RgAAkG6Jp9o2Phsp7RzZjA,0406,38.17,-1.48,3.07,1.72,40.54,-74.16,323.98,89.35,359.21
29520119,2AX9RF44LpocW9HiXEcfdQ,0406,42.78,-11.7,1.74,1.41,40.63,-74.04,200.04,90.0,2.16
35842818,078fPEp_QbEOyPSrNW8dEg,0406,-134.93,-11.4,2.26,1.65,40.69,-73.93,261.17,90.02,359.9
42535973,-2gUO-br8rOujHINWpD65w,0406,-144.97,-6.05,1.65,1.1,40.69,-73.93,261.3,90.44,359.51
