id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
66631773,0jKakE-HDARv7hhabBpwLw,0917,-65.88,-1.79,0.76,0.41,40.71,-73.77,40.05,90.71,2.61
85586516,Du20bBgT8ZIR9m1uLYNVFQ,0917,63.54,5.37,1.05,0.55,40.74,-73.88,317.23,90.16,359.4
85711280,bpuq4fBQ1eri3QDqMU9vPQ,0917,-11.46,0.55,1.59,0.41,40.69,-73.83,336.09,90.5,359.38
89995363,zpO5XSqk3c9gyTVEhLWePw,0917,120.55,3.48,2.23,1.17,40.7,-73.81,252.83,89.78,359.97
91308236,KkAup9hv2uWPEINv0TIbIw,0917,-147.92,1.0,1.25,0.34,40.7,-73.8,72.97,90.92,2.5
91557007,slm6W3LKZcfh_9hOb5SVVQ,0917,-89.29,2.0,1.31,0.69,40.72,-73.84,129.41,89.99,2.27
96689951,m6mTe1tO5anHzbVYg6G2vw,0917,58.38,13.53,1.4,0.79,40.82,-73.93,195.76,89.8,0.43
99384390,s_PhXRZ-9keKeZaG_51Dtg,0917,-62.34,-0.34,1.64,0.83,40.7,-73.81,74.33,90.27,0.57
103733645,_XxrdGoNDdfZA9mTy_3djw,0917,91.31,19.89,1.93,0.56,40.82,-73.93,194.68,87.59,0.57
107481586,En9sZF8YgrEXRNbyZ4Ab4A,0917,91.38,17.04,1.65,0.57,40.82,-73.93,196.17,88.7,1.25
7788193,u-Uvo3KLa3xq6J0Qlto1Mg,0917,-50.12,-10.84,1.01,0.67,40.82,-73.94,118.26,88.23,0.22
14766478,zIainE-d8QiFn9M6G-XSDw,0917,8.86,1.83,3.84,1.17,40.78,-73.98,0.0,90.0,0.0
17116444,vCCsKpDX5BNOfjWSF_ykOw,0917,17.79,4.75,1.06,0.96,40.75,-73.97,208.31,91.27,357.79
24138548,yMGesJ7akW3godc5cmSu2g,0917,-147.89,16.47,1.44,0.7,40.76,-73.96,225.33,93.28,355.74
32422336,eafShffoXv8gMZ6iRTbV-g,0917,128.11,-13.74,1.54,1.43,40.58,-73.97,157.49,90.26,359.2
34190336,PMg3I5p98GYIqhm1KeEEMg,0917,-89.26,-8.42,1.49,0.68,40.64,-73.98,170.8,89.08,358.41
