id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44665716,I30ZsKYn1Jk7fRrALjUkLw,355,-156.22,0.79,1.86,0.9,40.71,-73.94,173.72,89.81,1.45
44678412,V4O22VxlaXMVL-guIYr2jQ,355,53.29,-7.21,1.08,1.09,40.62,-74.03,287.39,90.29,359.34
45937363,5VUtN3Doa384bEaZdXvXow,355,-43.86,3.17,1.03,0.41,40.62,-73.92,149.56,88.44,0.84
44817297,r4SDqiSI2aEjRHjehMqkuw,355,-65.53,-1.55,0.61,0.48,40.61,-73.96,187.6,87.89,3.73
44754870,C7wB0yOM8SQbjafedhLWAw,355,-24.38,-7.85,0.91,0.61,40.62,-73.99,308.11,89.96,0.09
44836262,VIXL2uMog2Scn3VRzNei-A,355,-48.28,11.3,1.54,0.93,40.68,-73.99,207.22,91.0,359.13
44708987,T41Wj2gU6ENH_eZ15ZIRdQ,355,-119.01,1.0,1.66,1.17,40.68,-73.94,86.59,91.11,355.79
44708990,T41Wj2gU6ENH_eZ15ZIRdQ,355,-95.12,14.97,1.38,0.9,40.68,-73.94,86.59,91.11,355.79
44848813,U6UmzzKHdLeiNdnxQ7pP1A,355,-24.62,-14.97,1.54,1.01,40.67,-73.98,300.79,87.42,0.15
44848840,U6UmzzKHdLeiNdnxQ7pP1A,355,-24.6,-14.06,1.45,0.78,40.67,-73.98,300.79,87.42,0.15
44848848,U6UmzzKHdLeiNdnxQ7pP1A,355,-21.73,-11.9,0.95,0.92,40.67,-73.98,300.79,87.42,0.15
44881063,Iae53KYGyuUB92Z6TWWurg,355,-121.13,-1.41,0.91,0.48,40.73,-73.94,352.9,89.26,0.45
44895192,3bXLWTljCAVpWi7yL6oHoA,355,71.15,6.25,1.1,0.55,40.68,-73.91,261.01,89.74,1.83
45031725,5u3ZIePTf7fho9vZaJeM6Q,355,-111.43,4.58,1.31,0.75,40.69,-73.96,171.0,89.81,0.32
45031800,5u3ZIePTf7fho9vZaJeM6Q,355,-106.12,2.59,1.02,0.76,40.69,-73.96,171.0,89.81,0.32
45031886,5u3ZIePTf7fho9vZaJeM6Q,355,-85.8,4.95,1.24,0.55,40.69,-73.96,171.0,89.81,0.32
44994930,hxR40biLWX6ihb1YimlLzQ,355,-101.0,-16.2,5.86,3.08,40.71,-73.96,293.02,93.15,0.44
45133024,_ZZux4_XU6eM8vAUs9OwjQ,355,63.35,-4.61,1.18,0.69,40.67,-73.89,349.49,90.36,1.15
45044087,Sz2zoiq6W6Yipmts5nvtbw,355,-122.38,-0.76,0.92,0.55,40.67,-73.98,212.09,90.75,1.94
45082661,jYdcY8ToB82l7T9arE1qQQ,355,62.85,-2.1,0.94,0.48,40.69,-73.97,173.25,89.11,358.84
45082662,jYdcY8ToB82l7T9arE1qQQ,355,84.38,-2.03,1.14,0.76,40.69,-73.97,173.25,89.11,358.84
45082664,jYdcY8ToB82l7T9arE1qQQ,355,92.17,0.55,1.45,0.83,40.69,-73.97,173.25,89.11,358.84
45088092,hNUvaq3_kPaqlfMZLtY_HQ,355,76.79,-0.38,1.18,0.76,40.67,-73.98,31.07,89.66,0.51
45110560,GoYlh_sbi2-s5SqKIDiPsg,355,132.33,-2.72,1.28,0.89,40.64,-74.02,308.24,88.05,358.23
45221892,hDuv8WVkoYVpGBJvsTzGbQ,355,-123.73,-4.41,1.13,0.82,40.67,-74.01,133.16,88.86,359.24
45284297,C0QTAbcC_bWNSQ-xApKyPQ,355,96.01,5.78,1.4,0.89,40.67,-73.89,349.05,91.52,0.62
45342126,EzuDtKgn-YlkkNnV8xDsvQ,355,-73.89,2.14,1.09,0.69,40.71,-73.94,353.03,88.8,0.42
45376991,VKCMJ-EelylMcXPVxBO0fw,355,-30.49,-1.21,0.74,0.62,40.69,-74.0,196.9,87.27,0.78
45382010,oC_biCm-CFDtEMiQPeW1nw,355,-81.85,-1.31,2.43,1.38,40.72,-73.96,38.14,89.04,0.12
45254999,gMdaOAbTZBGZtUV1ezj-lg,355,43.27,4.13,1.21,0.96,40.67,-73.98,30.02,88.54,0.39
45429176,nYoT91tSfOJCIpUHtcUGwQ,355,127.72,-2.1,0.9,0.48,40.66,-73.91,348.24,89.89,0.47
45431903,WSMi_6tWd9ZVR3RGEXeIRg,355,-83.27,6.01,1.5,0.75,40.68,-73.92,80.55,89.21,0.83
45549868,lLDk4wte2hWbZn72S3fnOQ,355,101.73,9.06,0.93,0.47,40.7,-73.94,260.54,90.07,359.72
45548861,eEdUG-3Gjv-SY2KCsXiekA,355,43.63,1.24,0.72,0.41,40.68,-73.97,330.6,89.05,0.23
