id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44690286,pXkgkC3O7bimBdFSc-HCrw,2336,50.16,7.04,1.64,0.61,40.65,-73.96,267.33,89.52,359.58
45044909,w0qxuLCLGa-YE10rBKYdFA,2336,40.32,-0.21,1.25,0.83,40.68,-73.91,94.54,87.52,0.07
45555404,9J47UmnQe_zfNfZ5Otq4bA,2336,-126.51,0.1,1.48,0.62,40.68,-73.91,270.23,90.44,358.12
46599982,O8EQLpGBgUGz_M5EFlxiIg,2336,-81.71,0.93,2.57,0.9,40.68,-73.91,275.44,89.44,359.39
46515197,8O04MT7Yfiyr0lvjCrOeNA,2336,-43.24,3.65,1.03,0.41,40.65,-73.96,339.76,90.54,0.1
46744469,wNcCckESQOR4L23GLGbcFg,2336,151.75,0.59,0.76,0.62,40.68,-73.91,93.0,90.41,0.05
46648064,An8r4Xrlpa0vxwau7DKSZQ,2336,64.98,-0.93,1.59,0.65,40.64,-73.96,57.64,91.41,359.37
47195119,9w6Z0qPQC-xiLfD4H5m7fA,2336,78.07,-4.1,1.2,0.62,40.68,-73.91,93.7,91.62,360.0
48158633,iEZ7K1US9aaVCawsfpYJ2w,2336,74.23,-2.72,1.91,0.76,40.64,-73.96,61.3,89.17,359.28
48177670,EBgIGL0W-4WHCMe7M3aCWA,2336,62.6,-0.74,1.47,0.62,40.64,-73.96,56.0,90.17,358.61
48383979,xIbO88iY742pTaGPC7Sj5w,2336,46.59,-2.83,1.52,0.83,40.68,-73.91,94.83,90.19,358.75
49036378,n1I3b2JK8m8I2fBh4Tfyyg,2336,47.34,-2.34,1.52,0.83,40.68,-73.91,93.97,89.85,358.64
49272496,cDuD6YU6ETc_LlKjlLy2GA,2336,-85.42,7.78,1.17,0.47,40.6,-73.91,282.5,88.45,359.25
49860415,KtiKyFinIlXoNQhauBV86A,2336,18.94,3.34,0.74,0.34,40.65,-73.96,270.56,90.38,0.41
50886672,Y8QDUsxu_23BROrRgNNuXA,2336,94.81,0.78,1.3,0.95,40.6,-73.95,171.03,88.94,0.07
51035231,qazv6gVkoXeGyRs5ODL8ZQ,2336,128.11,5.84,1.28,0.55,40.65,-73.96,164.3,89.05,2.95
51239116,7yAOy7xcHYouZBzWCNH9ZA,2336,107.54,-4.89,2.32,0.82,40.59,-73.95,171.32,89.32,359.98
51421110,1yHgtYPoLphsu-zm7dlDjg,2336,3.19,4.17,0.74,0.34,40.65,-73.96,281.53,89.58,0.03
52239500,SdPJWOPd9VdpFCs6oq51lQ,2336,72.97,1.14,1.71,0.9,40.6,-73.94,350.76,82.09,354.94
