id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44739222,3ZAAZfhibCr3KKRLBuIfsg,395,-123.76,3.38,0.8,0.41,40.69,-73.98,150.3,90.84,0.21
44693864,I4dxgSQoUJmMVmPUeBYrlA,395,-77.44,2.31,0.66,0.62,40.63,-73.89,212.03,90.22,359.07
44789789,fI6oVJhMrpXCO8Sd0FQNCg,395,-132.41,-0.97,0.76,0.55,40.69,-73.98,157.59,89.26,0.7
44786223,kl_u8X2k3xM5b1P5RbxoCw,395,52.1,-0.17,1.15,0.48,40.61,-74.04,57.01,89.16,3.71
44791583,PXPtkUxDpFB7i3KN26q0fw,395,82.47,7.65,1.29,0.61,40.68,-73.98,296.54,88.76,0.56
44859306,bFzT18Zl07FUqHZIIfmKJQ,395,42.61,2.83,1.22,0.96,40.69,-73.98,338.78,91.45,4.49
44859372,bFzT18Zl07FUqHZIIfmKJQ,395,123.27,10.67,1.2,0.87,40.69,-73.98,338.78,91.45,4.49
44862011,mNwjnyjTjp5upcktjTVYVg,395,108.91,3.14,2.78,1.31,40.72,-73.94,172.27,90.79,1.41
44874824,6DNzpdOdrJHbbNlye5a4PA,395,55.14,-0.03,1.27,0.76,40.65,-73.95,264.7,89.92,359.77
44967618,V8RYkoyO6D8HZJecyl3yPw,395,-108.78,4.24,1.1,0.62,40.69,-73.99,180.56,82.52,356.06
44967646,V8RYkoyO6D8HZJecyl3yPw,395,-85.25,7.92,1.23,0.74,40.69,-73.99,180.56,82.52,356.06
44967724,V8RYkoyO6D8HZJecyl3yPw,395,-78.74,7.95,1.06,0.41,40.69,-73.99,180.56,82.52,356.06
44913320,KCw-9W5F_B-DelmznYdZ4Q,395,9.22,-0.69,0.91,0.41,40.71,-73.93,323.47,89.28,359.95
44993652,RO1zWzvbiJILHY4hsZZ1XA,395,-58.64,0.55,0.88,0.41,40.67,-73.92,184.35,88.2,2.93
45097594,26K1rsfR7rn1EVFljra6Dw,395,42.27,3.62,0.79,0.62,40.67,-73.94,4.87,91.19,0.39
45222785,iaogY1KQzqMlzMMlOopHgg,395,31.09,-21.71,3.74,1.39,40.71,-73.95,343.23,90.03,0.45
45281372,qrpKdmTt9MoEClAX5hlA_g,395,110.23,-0.86,1.82,1.17,40.68,-74.0,18.77,92.05,359.3
45231599,cBxssmqszJYcL-WPXL_A-w,395,83.68,1.69,2.04,1.05,40.69,-73.96,350.06,89.52,358.9
45361360,LttIuQXJne1_ySwY9EqRoQ,395,-112.12,10.2,0.77,0.6,40.69,-73.97,6.44,90.0,0.0
45367040,Y0R0nNl7uXZC4lLgOCkFHA,395,-109.5,7.71,2.0,0.88,40.69,-73.99,184.7,89.92,359.27
45367048,Y0R0nNl7uXZC4lLgOCkFHA,395,-88.65,8.83,1.86,0.94,40.69,-73.99,184.7,89.92,359.27
45376137,w4_rZcxS8bKeUeNZGP30Kw,395,43.54,-5.77,2.21,1.08,40.71,-73.93,257.89,90.06,1.28
45381230,TKLsriTAgWTfJNMSW1qV1A,395,21.46,-0.59,0.9,0.62,40.7,-73.97,93.31,91.3,0.23
45394257,uhGqXfT8I70NMgs3wRxCJw,395,-136.22,-0.52,0.66,0.48,40.69,-73.98,150.83,89.55,0.21
45394271,uhGqXfT8I70NMgs3wRxCJw,395,-101.99,3.17,1.07,0.55,40.69,-73.98,150.83,89.55,0.21
45474869,RnlCXR5XDPufhNYsIRPi7g,395,-201.82,6.0,1.45,0.95,40.64,-74.0,127.92,89.08,359.63
45483531,nfUzcb1KVEUHW9nAnqTotw,395,133.09,-3.38,1.69,0.96,40.7,-73.93,262.26,90.66,2.49
45468991,Kx1CyQOfLz1xfI7Fsq34rA,395,-83.65,12.62,2.35,0.79,40.68,-73.99,116.86,88.0,359.01
45579784,1sFgljrVX2C9jYbUVx4E3g,395,-66.84,-2.69,1.49,0.79,40.68,-73.87,169.76,88.9,0.35
45607027,XVflrM-7p7AgSdEitbb16A,395,15.0,4.17,0.84,0.62,40.73,-73.95,158.0,90.27,357.95
45609736,jhZ-_yYY0uTP7ezECp9eBA,395,48.89,-0.28,1.03,0.69,40.62,-73.92,85.5,89.4,0.74
45677510,DLq1JAS9-WF-Lg_V8o_6nQ,395,-145.9,1.17,0.73,0.55,40.67,-73.9,77.93,89.72,359.28
45651207,5Dk8LOSGpQRftVG701QIWg,395,127.72,-7.61,2.87,1.87,40.66,-73.98,122.72,89.83,0.66
45652549,9pyaZqgAhLNyGF_c86M_eA,395,-134.41,-1.38,0.71,0.55,40.69,-73.98,155.02,89.3,1.03
45692319,8jN9A00udmt9XjHs6-iD_g,395,60.61,4.1,1.15,0.62,40.72,-73.95,82.94,89.28,0.64
45690947,BvsWsZNliGbe6mCIxNWiHQ,395,-79.93,15.67,1.54,0.77,40.73,-73.95,64.81,90.0,0.0
45701099,WSyCsCra8bSX2xd1dM7u4Q,395,97.34,9.54,2.04,1.01,40.66,-73.92,328.57,89.58,1.32
45757532,aUrOH7VNsc25vCxvg6uaBg,395,52.75,0.1,1.49,0.9,40.6,-73.98,277.19,90.32,1.85
45713673,gEd4-g_DtTahX6QteVjVGg,395,51.8,-0.14,1.9,1.1,40.72,-73.94,173.61,90.34,0.03
45878292,SYKsTB8F46yjDoFNEQu00Q,395,65.35,-0.31,1.09,0.62,40.66,-73.89,238.09,89.96,1.07
45990689,nEJFoKSqQDOoRbziQZeIAg,395,126.53,-1.83,1.75,1.03,40.71,-73.96,7.1,89.81,0.6
46052578,YWUlsCTai3M0nidX0e_CQg,395,-72.93,0.07,1.77,0.69,40.71,-73.95,113.39,88.27,358.12
