id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
45542901,hdlzgkheJ4xiQxqEyOc1xQ,0198,99.9,1.72,1.89,1.0,40.6,-73.94,184.79,90.14,1.96
61445712,DXrqpdf8rdCLLCfaJ2uWGw,0198,-88.65,2.45,1.17,0.9,40.71,-73.94,8.1,88.9,2.48
63380128,uZ2aH3jrGT-3ftGKXI7UJA,0198,-81.68,0.1,1.15,0.48,40.74,-73.79,241.7,89.48,359.95
74184982,Dgg2iiEoGA59cDgTEd0o8A,0198,-138.65,-11.14,0.93,0.6,40.69,-73.87,349.42,91.48,359.49
82642300,k1IB1gtHyq3EGrr1Klj_Tg,0198,-163.25,5.08,3.53,1.6,40.76,-73.92,31.95,91.6,359.19
88821836,YqUDKD4K5sAdpqUk_4HyUQ,0198,126.45,-18.77,5.8,3.34,40.73,-73.77,259.79,88.76,0.66
108776940,WpyTnJ4O0bdG-wxDgaNUlA,0198,-119.81,-1.55,0.84,1.59,40.81,-73.89,354.17,90.47,358.44
109714115,XplIelRxPDoX9f6_0ZuzQQ,0198,120.25,-21.13,1.08,0.36,40.63,-74.15,283.6,90.1,0.98
12931256,AWxxIBTkPWA8XNDH7BNIZw,0198,-34.1,-7.0,0.93,0.54,40.77,-73.96,29.35,89.71,358.04
28245934,EXocGimKrWvTQH2lrVx4yQ,0198,152.26,-9.4,1.13,0.74,40.61,-74.01,217.5,90.51,1.52
32509300,nRFS4vCdPTwEvphFOrIuoQ,0198,-31.46,-15.93,1.43,0.77,40.68,-73.99,26.52,90.48,359.09
37314862,7Tu5MX3CZZtKtswOJxJeew,0198,-89.41,-7.88,1.19,0.54,40.71,-73.94,84.31,90.03,2.38
38979990,KN8p_-GyYDnZrv3VAbFnkQ,0198,128.46,-4.85,3.0,2.53,40.71,-73.93,77.35,90.05,359.61
