id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
46760026,6WG_XGYIYTnSwSF5JbNwiw,2389,-51.25,-1.07,1.78,0.9,40.63,-73.95,170.63,90.56,2.29
48369196,84Gq2D_a158fZrDbcToLWw,2389,-56.76,1.9,2.06,0.9,40.63,-73.95,171.68,90.11,1.16
48935329,YGzmUdjUC4yfB6ZmlNtApA,2389,-100.3,0.83,2.7,1.1,40.63,-73.95,171.0,90.16,0.47
52044458,-G8w-RV-27Ob7-rkS7zBzw,2389,-56.23,0.45,2.06,0.91,40.63,-73.95,171.63,90.45,0.59
52844694,MWvEZA8Fl6PjR0-006JkXQ,2389,-88.41,-0.97,2.64,1.01,40.63,-73.95,170.81,89.97,2.14
54773025,Cg3EN1ahnvyKsETydnG5Qw,2389,-115.38,1.93,2.33,0.99,40.63,-73.95,171.46,90.11,1.18
55716913,u_TLtWOLEh05DDuf8wxRMA,2389,-101.3,0.21,2.59,1.1,40.63,-73.95,171.22,90.62,1.14
57816191,5KovKslvoYKHNbuFhDO-fg,2389,72.28,1.55,3.08,1.17,40.78,-73.78,10.87,91.64,1.57
58551475,qAiELqCIF9NSWeX9zaC5aA,2389,-98.44,0.66,2.73,1.19,40.63,-73.95,171.84,90.37,0.56
63054899,KgTANaob5fmgwpf7Q2J9vQ,2389,-25.23,3.48,1.41,0.62,40.7,-73.88,51.92,88.61,359.59
63106426,hS3-ZuT-Eo6L_mBYOhBJHA,2389,-87.17,-3.24,1.24,0.41,40.61,-73.94,171.3,90.45,1.3
64420489,GAdPtaaD2Lwb4zY7fDBBGA,2389,105.46,1.07,2.38,0.76,40.76,-73.91,302.21,90.36,0.7
69975002,Dj964qWfb-jhF9gtD3tNZA,2389,-82.01,-11.44,6.88,2.46,40.61,-73.75,43.68,89.87,0.26
72642943,jH0dBBzWb6NhkMmSMblFpw,2389,28.75,1.28,0.68,0.62,40.78,-73.78,12.08,91.27,3.84
73986255,5v3LX6qrVKLBQU9pPO_q2w,2389,103.57,9.03,1.63,0.81,40.71,-73.83,325.46,88.13,0.82
75086081,ScC1OxlVVV3bk34r54MyPA,2389,42.47,0.17,2.29,1.18,40.68,-73.73,212.99,91.2,359.83
77571027,E8O1rAYVvR9MEnhT5eGdSQ,2389,70.4,4.75,1.24,0.41,40.6,-73.76,87.95,90.02,359.91
79488620,5wAYF-OgdpaqENU6Hkzzsg,2389,-95.22,0.82,3.35,1.65,40.68,-73.73,197.84,90.1,0.55
79946299,bnSTQxH67Ksrl2dwteKCgw,2389,104.9,3.93,1.29,0.41,40.6,-73.76,93.56,90.52,358.86
80143065,PXznNQ1NW832uMeTvahQjg,2389,43.27,1.73,1.64,1.02,40.78,-73.78,11.61,91.46,3.0
82408091,EITLJAcOUl_TDHV_YqJdDg,2389,148.12,2.52,1.24,0.62,40.78,-73.78,12.88,91.77,1.78
84579459,Lh9p1vlEpf4vXzxE9LRR8A,2389,74.19,9.52,1.46,0.51,40.77,-73.91,44.26,90.12,357.93
86357288,gX9kSjG5Dl1_GhKZl8BnYA,2389,82.28,-0.32,1.2,0.55,40.77,-73.91,43.57,89.94,0.04
86629064,nd1yoeLxCiM13FLncLRe1g,2389,122.87,7.18,1.23,0.65,40.77,-73.91,42.49,90.52,357.04
