id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44667276,iC-SRKsOBGuL7_isb8Ocqg,158,-55.47,4.68,1.06,0.55,40.67,-73.95,3.89,87.3,358.62
44796424,qqGvmzClif54VAF9whcGvg,158,59.21,2.07,0.81,0.41,40.65,-73.92,175.15,88.79,0.06
44734956,tiVsXDeR09fiC3HPEIrtHQ,158,89.59,-2.31,2.76,1.45,40.68,-74.01,43.05,89.93,359.19
44751532,mO5mTih7RvOXLgPO5ssWfg,158,132.06,4.24,0.74,0.48,40.68,-73.97,171.1,88.82,2.28
44825227,s65PJEC869uhBnt2S2-_kA,158,-82.08,-4.85,0.88,0.48,40.62,-73.94,33.57,89.19,2.28
44782094,eskrwJz5zqkaE-AQdP6KPw,158,97.17,9.37,2.38,1.21,40.69,-73.95,169.03,89.28,358.92
44878993,IwXVvkbnntm6esL8Wovzsw,158,118.38,5.23,1.02,0.55,40.68,-73.92,170.44,89.98,0.21
45020600,LHu8x81XJTkCGdmRo1UUxA,158,-93.87,-1.31,0.99,0.55,40.67,-73.9,349.14,93.25,2.03
44963812,JfpFtTrulyEz504S-cS6jg,158,148.15,-0.34,1.05,0.55,40.69,-73.94,82.87,87.99,1.45
44963816,JfpFtTrulyEz504S-cS6jg,158,137.55,0.03,0.79,0.48,40.69,-73.94,82.87,87.99,1.45
45069929,mkLk3qKR73ieba3Pr85LWA,158,-130.22,4.72,1.03,0.62,40.61,-73.95,171.45,89.44,359.42
45049325,Cg085RhUCH9FwZDUCzIGjA,158,-114.65,1.55,0.97,0.62,40.69,-73.94,351.66,90.17,0.03
45049709,Cg085RhUCH9FwZDUCzIGjA,158,-68.18,1.79,1.26,0.72,40.69,-73.94,351.66,90.17,0.03
45080670,RYBgtPHEy3BI-N9aDAWm9w,158,52.27,-6.83,1.49,0.61,40.73,-73.95,68.63,91.42,0.08
45154911,Lg3Jj7s-iZd5ubYoBSaFMQ,158,-73.72,7.85,1.33,0.88,40.69,-73.99,1.2,89.28,358.21
45158319,RdSA_PtaLDovKOfa2sYDVg,158,149.51,0.34,1.03,0.55,40.69,-73.94,81.17,88.95,1.47
45126326,eAZc0C3rjul3NIVAcTVqYQ,158,133.21,2.07,1.45,0.83,40.69,-73.94,81.09,91.14,0.28
45126331,eAZc0C3rjul3NIVAcTVqYQ,158,137.59,1.9,1.03,0.62,40.69,-73.94,81.09,91.14,0.28
45233278,mJxUSyPaPXXxE1UNNGC3Xg,158,-127.01,-0.62,0.88,0.55,40.69,-73.87,346.3,91.25,2.08
45347567,qvJydVaqZlEXEutTkZ2vNg,158,-162.28,12.16,1.03,0.53,40.72,-73.96,129.8,89.45,359.55
45310542,Ul0_fRr1_RDEbIM2LxUUfQ,158,116.15,6.25,1.42,0.82,40.72,-73.96,128.58,89.65,357.9
45308113,02cEUVQrDRYBED3wbfnLxg,158,124.4,6.93,0.79,0.41,40.58,-73.96,210.32,89.49,0.77
45323378,SxocIQ6b8-CdsnxG2V1wrQ,158,73.06,-3.27,1.39,0.62,40.7,-73.92,36.56,90.63,0.11
45251276,r7npYn3o3wnklFgXw-Yksg,158,7.41,7.0,0.9,0.41,40.69,-73.94,186.0,90.25,0.4
45390418,wGV5H6GtR2PtCj-fogUuNQ,158,-63.09,-0.1,1.1,0.62,40.6,-74.0,37.65,91.81,358.53
45400057,yi5Qt6VN-jiUf2Sh0oKYpA,158,-134.38,7.92,1.25,0.74,40.63,-74.0,309.38,89.64,0.49
45408125,HCB0EkWc5WgC7OfGxlCHOA,158,-23.29,-12.53,4.89,1.12,40.64,-74.02,218.9,89.8,0.94
45467860,uBuYikYoxz7kmh7BMFLBRQ,158,-82.86,-3.07,1.09,0.62,40.73,-73.95,263.72,88.5,0.63
45415760,_FVt_E4-d2Jm42f7Nw0mHQ,158,90.38,-3.96,0.77,0.62,40.64,-73.9,139.77,90.04,359.97
45473511,i8mfRYJWeh2uzrz6sOnvhw,158,114.91,2.72,1.38,0.62,40.69,-73.94,81.27,91.67,0.71
45473534,i8mfRYJWeh2uzrz6sOnvhw,158,138.34,2.96,0.89,0.55,40.69,-73.94,81.27,91.67,0.71
45541350,i2GuTLBqALiSETiOx_-9dQ,158,159.67,1.93,0.48,0.41,40.7,-73.95,80.7,90.04,358.84
