id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44755708,t-boI91WiDxMoFL7_dbJ4A,994,-145.47,0.9,0.79,0.55,40.65,-74.01,217.76,90.47,0.82
44757925,vdQ6x46nSpEzrC1RgJrFeA,994,-100.64,4.68,1.2,0.55,40.69,-73.92,216.67,88.46,359.87
44764002,EVKfLm00B-zu1DxaTUwvDA,994,54.8,2.03,1.14,0.62,40.68,-73.91,36.28,87.76,358.55
44829000,r_Fv-p2EOB4FSmmMy1aAOQ,994,-107.37,6.66,1.44,1.36,40.67,-73.91,169.16,91.13,0.17
45021730,nPE9iwwd3-ouhu8hBUAvGA,994,-122.4,1.83,5.89,1.59,40.63,-73.98,354.54,90.28,0.86
45175662,RyG_RfvyKV0SWISe_G_qJw,994,-113.64,-5.23,0.9,0.41,40.69,-73.97,80.24,88.85,0.6
45358467,HcImlNHjkAOtr5BMJmip0A,994,39.6,6.7,1.2,1.02,40.65,-73.96,178.55,89.88,1.25
45314679,AdLOCl_v3pctQajZHTaQ6A,994,74.33,-5.3,1.02,0.82,40.68,-73.94,170.71,91.0,359.87
45382124,U5qQ9x6dxjxcEhXVmrfjaQ,994,-37.45,-3.27,1.63,0.89,40.6,-73.96,258.83,90.19,0.79
45942955,NG282TOtd1N4dF_SOwMlAg,994,-149.62,3.1,0.95,0.83,40.7,-73.93,306.07,90.69,1.45
45535554,46cvAM9h3T7vbsSnU0iOMA,994,145.01,1.03,0.79,0.41,40.7,-73.94,308.9,88.77,359.77
45433361,1z43qXPlTivHBwAhi_B2ZQ,994,-44.72,-1.9,0.83,0.62,40.64,-73.95,175.85,89.82,358.72
45486125,eS2h8C3LHfvV9Fekl0daHw,994,116.53,3.25,1.4,1.17,40.62,-73.95,171.65,88.43,0.47
45444581,7IffsMzZfzKd9-KENpGg7Q,994,-123.46,4.27,1.26,0.82,40.65,-73.96,358.39,90.65,1.01
45500441,darZFN4eR0CABe8jVMTztw,994,-33.3,1.62,0.66,0.62,40.65,-73.96,357.18,90.3,1.24
45611458,H78PybplSMl8Gvj7Ov-Lww,994,58.08,5.98,0.79,0.41,40.69,-73.96,261.92,90.56,359.2
45633560,utnPEgiH3a4_UhyLetA3ug,994,82.47,4.24,1.8,0.75,40.69,-73.96,261.37,91.61,359.75
45638225,gVKqlnwRcwcFfuyinSPQHQ,994,-57.33,1.93,11.13,2.65,40.67,-73.92,96.7,88.51,1.18
45773675,S8wFl0hRALOEubDBSUFxHA,994,-43.0,5.78,0.96,0.68,40.69,-73.92,261.66,89.8,358.83
