id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44737695,gr_bRYdsrKtwNvogwWbKPQ,1820,69.98,-1.45,0.96,0.41,40.63,-73.94,140.7,89.88,0.76
44906683,TxbqoztaMEWRjSfUXmXlEQ,1820,30.32,1.86,0.95,0.55,40.65,-74.01,306.96,86.38,359.05
45032599,9QeeCi0NQrS2e0AbhmdFSA,1820,39.85,0.38,1.57,0.9,40.6,-73.95,57.37,90.43,0.53
45224006,kZjI6U5YtNEecIkLbmRYFA,1820,138.0,-0.14,1.03,0.41,40.61,-73.99,127.75,89.83,358.68
45495002,Q3BtCkq9VeDRSJGceuTLng,1820,-127.69,-1.66,1.83,1.1,40.6,-74.01,305.17,89.78,0.13
45688490,pWs-4UfQbfjazOmQW_UxDg,1820,-100.44,-0.34,1.39,0.55,40.62,-73.96,254.76,89.58,358.94
45885507,ZEkTVsO1zDcjJxg1yH1dDg,1820,-82.83,-1.62,1.43,0.62,40.64,-73.96,239.12,90.41,1.08
46387234,9XcqSAZIm_0MTpEcqjgYyg,1820,82.37,2.59,2.0,0.76,40.62,-73.96,80.63,89.76,1.29
46594553,oWapcbRsFyaHW-KAXBon3Q,1820,97.31,1.17,1.29,0.41,40.63,-73.94,141.54,89.2,0.77
46611720,f19XAG3Zy1EQKiAeDNkUJQ,1820,108.06,2.62,2.4,0.96,40.61,-73.96,171.6,89.32,3.06
46859458,eEmYwwxNqTElrzlUd8xe-w,1820,31.13,2.79,1.21,0.76,40.6,-73.95,58.46,90.06,0.52
47339634,LfG8yYlL46JGVDEBSQ0O6Q,1820,100.61,1.45,2.2,0.7,40.61,-73.99,128.13,91.57,359.65
47414629,ohFTkZv_X5vtFqi5_YmhQQ,1820,-106.01,7.38,1.57,0.75,40.61,-74.0,308.28,89.06,358.97
47323142,1RC3dI8Hn8IWM3oCliUxOg,1820,61.18,-0.62,1.27,0.55,40.64,-73.99,221.07,89.21,358.99
47328110,_KY1rWiwwnoPw4DmCt6RpQ,1820,39.16,2.03,1.08,0.62,40.65,-73.96,64.18,89.59,1.01
47519563,janHtzAdYjh1_IdXO-l_OA,1820,-166.33,-2.52,0.65,0.34,40.58,-73.99,261.29,90.52,2.36
47646238,LUkFNMgJ-syRNb8MRWgTMg,1820,107.85,1.62,1.81,0.62,40.61,-73.99,127.99,90.28,359.77
47798627,UJF-LP6cNRimIrhdi3fgYQ,1820,-130.28,-1.93,0.62,0.41,40.63,-73.94,320.58,89.95,2.92
47977987,q7zsNGOteqorjzxE_C2KmQ,1820,-155.92,1.03,0.54,0.55,40.6,-73.95,351.69,90.48,359.27
48417979,-ZZhifd7EiORhsXZwQbhIA,1820,-87.67,0.21,1.35,0.59,40.61,-73.96,351.32,89.8,0.73
49041869,Zwq6XsqWgOFZnR1C0H1Fvg,1820,93.31,-2.59,1.38,0.62,40.61,-73.94,139.17,91.36,1.07
49171437,Wciys_1ZcYCisP31p-Dr4g,1820,97.88,3.41,2.17,0.89,40.65,-73.96,63.62,89.33,1.48
49171439,Wciys_1ZcYCisP31p-Dr4g,1820,98.63,-4.24,1.08,0.49,40.65,-73.96,63.62,89.33,1.48
49559307,OBT-bdNl29f_7ANNcboqMA,1820,-92.06,0.45,1.39,0.62,40.61,-73.96,350.23,89.95,0.28
49743469,_8ULdqkhq-MWvLGAU2IAgg,1820,70.7,4.61,3.11,1.29,40.6,-73.95,58.64,89.91,0.62
49859894,2PbY7PUo-D-uJ7h_2R_9_g,1820,-121.82,-2.45,2.03,1.17,40.6,-74.01,304.45,89.25,0.45
49897440,aaZTiMrUfI3WCRps98AHmA,1820,-72.96,0.9,0.95,0.55,40.6,-73.99,351.58,90.16,1.99
50045519,L_agGUfG-8dzfw20CYoMTA,1820,61.82,1.41,1.52,0.76,40.64,-73.96,59.5,89.84,0.61
50240609,WAA7GtPIKcsCllP24P3MhA,1820,-63.54,2.45,1.3,0.48,40.63,-73.98,307.91,89.45,358.97
50880382,dGwwgo5ytP7QHpUO3Usk6Q,1820,-122.08,0.76,0.98,0.41,40.61,-73.96,351.81,90.37,0.1
50825654,bdpKB6jyM-drhuv46eUr2g,1820,119.14,-16.82,4.59,2.15,40.64,-73.91,60.18,89.06,0.13
50913139,YS_Rrl2sKUOrpDcMFYooQg,1820,135.1,0.28,1.03,0.55,40.64,-73.96,58.45,88.81,0.14
51079492,QVThItPPLtjwLnZSZQSZWA,1820,126.27,-6.05,0.98,0.55,40.65,-73.92,319.59,88.6,358.97
51848431,ymvIWhsJMGeFAt23t-xJ7w,1820,91.69,-1.93,3.24,1.79,40.6,-74.01,124.58,90.3,0.93
52041197,97SPl5s3tuHgmCZxhQG-xg,1820,149.85,1.1,0.75,0.41,40.65,-74.02,308.54,89.38,359.8
51970987,rLxPtU0MArzBJcPQ56I6Rw,1820,-85.15,-1.07,1.44,0.62,40.64,-73.96,240.65,89.58,0.53
