id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
45843415,lerCY8l-tPjL2AXvbzFCMw,1578,55.57,0.86,1.33,0.76,40.69,-73.92,306.86,90.99,0.85
45893327,sj1f6nq5X2I6EkwajkX3Cw,1578,78.84,-0.42,1.72,0.77,40.61,-73.96,171.66,88.55,359.85
45987997,3UHZqtLB6EfNk8om9kD_-Q,1578,-102.26,1.57,1.56,0.78,40.61,-73.97,352.38,89.81,0.54
45975650,a6bwkOp2AcfWDj6DwtrW8g,1578,24.29,6.42,1.1,0.89,40.63,-73.99,127.4,88.62,1.0
46288645,xxEd5i-bc-BP8acrEBK6Zw,1578,43.14,18.35,1.24,0.81,40.66,-73.88,328.83,89.51,359.86
47079931,ej0CoW9CKp3NR0ub2QP7gA,1578,-107.07,2.79,1.13,0.48,40.68,-73.93,273.88,90.69,0.98
47156436,yY-AemICBxvvjKt0oViLwA,1578,120.62,2.34,1.01,0.55,40.67,-73.93,93.09,88.74,0.71
47442097,8qZa0de2QDwLc16u5P0syA,1578,105.77,0.34,1.21,0.41,40.62,-73.93,175.17,90.01,359.46
47565939,qn3beXEoPfUFptZ2vDo7UQ,1578,-108.64,0.0,1.24,0.55,40.68,-73.93,273.5,90.4,3.0
47638524,_CNQBsdL4wn3uxsmC8aATw,1578,24.47,6.01,1.03,0.89,40.63,-73.99,127.4,88.79,0.18
47848375,OiUPJvU9erE2y2_o0_bIqw,1578,-80.94,2.24,1.14,0.48,40.63,-73.99,308.79,89.67,0.76
48036123,dBaUV7yb28AGpcj8dhXbag,1578,-104.68,1.79,1.22,0.55,40.63,-73.99,308.55,89.61,0.85
49470781,n1m0jnO7PvECuIp5-MsdHw,1578,23.33,1.1,1.07,0.55,40.69,-73.92,306.71,89.3,1.04
50032216,Kufh9kuLy2Hf6IrMf1uyfw,1578,21.13,5.3,1.08,0.96,40.63,-73.99,131.39,89.82,0.03
50470210,qJNIbpeNUUqp7w2hFrAirQ,1578,86.93,14.05,6.19,1.99,40.63,-73.99,129.25,88.53,0.21
