id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44850604,IlyJV5Lw8OS-sV1v8TZOVw,1111,-151.18,10.75,13.32,8.7,40.7,-73.92,37.73,90.82,358.69
44718027,XPL5vyqw0tpClWBDITTnTw,1111,-128.44,10.1,1.29,0.67,40.63,-73.97,174.09,89.6,358.92
44949053,GMnU2bLnvd576DdmBIyylQ,1111,120.29,7.17,0.65,2.24,40.61,-73.96,260.06,91.92,0.55
44952688,Cil3S-sMNTMdRETRknj4iQ,1111,-102.76,2.69,2.21,0.96,40.68,-73.87,89.61,89.02,0.2
44892000,XJSE1ZWUXJXonMcwiuLe_A,1111,3.34,7.68,1.54,0.54,40.71,-73.97,26.21,91.14,359.93
44968627,oOG8E2VZXip1qKwCU9TFUA,1111,-120.55,-8.02,1.96,0.68,40.64,-73.89,49.9,89.9,0.71
45020543,k9ojTy7XiyJvJjY6_ckRlg,1111,-39.22,-0.41,1.23,0.55,40.68,-73.87,79.41,90.44,0.67
44904526,UJql0jOKIiDlwjm9Uz9Ivg,1111,28.44,4.54,3.17,1.78,40.58,-73.98,36.72,88.45,0.7
44909147,_Awn18GmbJFvM2Ul6weSmA,1111,54.17,-1.0,0.94,0.62,40.63,-73.98,348.06,90.8,0.92
44922981,3weoWI_byPfkoSf72BCdkQ,1111,76.62,-2.57,6.36,2.76,40.66,-73.89,150.47,88.94,358.8
44993585,RO1zWzvbiJILHY4hsZZ1XA,1111,-140.4,8.9,11.01,4.58,40.67,-73.92,184.35,88.2,2.93
45040222,an61SrRrrhIs9Qnxy_e42g,1111,-105.32,-2.45,0.83,0.34,40.65,-73.89,149.46,89.6,3.35
45061907,Dg0Y4wn39mUfSfBg6pSLCg,1111,44.29,10.09,1.5,1.06,40.58,-73.95,94.39,89.39,0.88
45040555,Ike7YhtYCYFb3quNiM6o5g,1111,-7.65,5.0,3.44,2.54,40.67,-73.9,348.89,87.78,0.14
45077445,DP0FleU3-oWe85nUjym_hw,1111,-156.73,13.34,0.36,0.91,40.64,-74.0,308.69,91.11,359.34
45074235,ltUN37lv_QdlQbYaknZ-Gw,1111,-132.75,10.15,3.36,2.83,40.71,-73.94,272.38,90.2,359.74
45166565,ccshJsHOqhJwOisHkgGJuw,1111,-124.19,1.03,1.0,0.55,40.61,-73.96,66.18,89.54,1.32
45161263,mP5MjJJL1HjThl-WIAvnxw,1111,-73.98,-1.07,0.96,0.34,40.59,-73.94,261.67,89.42,1.31
45130705,-deu7TSt8b82kI96efojWQ,1111,-107.17,3.32,1.34,0.56,40.62,-73.96,171.6,90.28,359.28
45134844,NpVyFKH8TlijS3WCaAu90A,1111,-76.97,-2.76,1.28,0.41,40.67,-73.96,283.85,88.79,359.56
45275471,cjwS33eAulwi4zTlN07yVg,1111,22.94,2.31,0.65,0.34,40.68,-73.95,95.85,88.66,0.13
45280990,JqSxCZfjXdleMD7Tqpki2Q,1111,-10.75,9.08,3.74,3.62,40.67,-73.9,258.83,91.69,1.17
45336588,wcHmaV4Xh8oQmUZUixUQcg,1111,-153.59,-16.02,3.32,1.93,40.63,-74.02,305.33,90.36,0.16
45239033,y-hGcaHHIwJIsNLkXzwhag,1111,-128.27,11.56,3.5,1.75,40.6,-74.0,44.72,91.29,359.04
45248027,nqH8pACDNFtbfrihDbo-IA,1111,137.48,11.93,1.51,0.86,40.68,-73.87,257.32,102.23,0.22
45329647,2atXGtNR-oLf3ZCjqrjAXQ,1111,144.22,2.55,0.39,0.83,40.65,-73.97,44.81,91.62,358.92
45402458,fDv9ux3-q9sO3SQqlfxEGQ,1111,148.88,19.3,3.48,1.37,40.71,-73.96,116.3,88.45,358.06
