id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44682247,gcR2sd2hBJJ_K3jerXGExQ,397,-42.76,-2.69,0.79,0.55,40.59,-73.97,186.44,91.1,1.45
44825627,41J3oS0DVQvI9-ogZeO8xg,397,-42.06,1.52,2.7,1.52,40.66,-73.91,78.92,90.46,0.64
44783015,79wUk1fCdqa90-Oqd0bIdg,397,6.16,0.17,1.08,0.62,40.69,-73.88,316.75,91.32,0.36
44791634,PXPtkUxDpFB7i3KN26q0fw,397,117.76,8.22,1.3,0.81,40.68,-73.98,296.54,88.76,0.56
44881061,VVIOuCTX2fyg-5XgN-Xxhg,397,-137.1,0.86,0.9,0.48,40.72,-73.95,353.84,90.55,1.01
44908504,iAlCVcOXxcRqbasyBfeuSg,397,128.99,6.49,1.57,0.89,40.59,-73.97,260.06,90.38,3.25
44993848,1YcgrJV0MCYeKgTMScgcyQ,397,-86.66,4.82,1.31,0.55,40.67,-73.98,121.93,92.2,359.61
45281383,qrpKdmTt9MoEClAX5hlA_g,397,134.94,8.43,2.01,1.34,40.68,-74.0,18.77,92.05,359.3
45363232,dAfcUOF42qiiqPBkmvCxjg,397,-59.75,5.36,1.15,0.81,40.68,-73.98,116.75,90.88,359.56
45483133,H0XLv7gKpAZClrK4y1K2-Q,397,-68.09,-0.03,1.31,0.76,40.69,-73.96,82.22,89.42,358.59
45442704,RUXNIJWTm3tJjDJtmGJZ7w,397,56.7,-2.45,0.93,0.48,40.7,-73.96,350.82,89.9,358.65
45579785,1sFgljrVX2C9jYbUVx4E3g,397,-60.12,-2.76,0.75,0.55,40.68,-73.87,169.76,88.9,0.35
45703634,Y-9FblehcjUOyjCaAUgOjA,397,-51.92,5.19,0.7,0.75,40.58,-73.98,256.97,90.38,359.53
45757576,aUrOH7VNsc25vCxvg6uaBg,397,111.91,6.87,1.07,0.54,40.6,-73.98,277.19,90.32,1.85
45713700,gEd4-g_DtTahX6QteVjVGg,397,139.44,-0.24,1.58,0.76,40.72,-73.94,173.61,90.34,0.03
45748287,gLZw_nezhkIw3sL8vLP6Ew,397,-48.62,3.79,1.36,0.96,40.65,-73.92,321.7,90.59,2.22
45794440,zTpXf8ovnj4mRLmouxAiBQ,397,-57.43,2.55,1.27,0.69,40.59,-73.97,81.18,89.92,0.51
46056089,hWqEYkS9F8CMEtgG1pdVow,397,132.06,-1.79,1.47,0.96,40.65,-73.94,354.81,90.5,0.3
46017837,ufujN8EngU2dRPvRucd4NA,397,-200.47,2.03,0.85,0.48,40.71,-73.95,126.92,89.34,1.87
46090629,oVQFCPPb10tolBQFSuC8Og,397,115.19,-18.07,1.51,1.5,40.64,-73.95,351.92,90.08,1.3
46105240,vJfsgBZT4gdXHqIQ7X_M1A,397,-44.76,3.27,1.31,0.89,40.69,-73.99,183.03,90.36,359.24
46317466,JTtxx0vF1Yk0QFYSiv-Apw,397,-117.24,-0.41,1.25,0.41,40.66,-73.92,139.13,88.9,1.14
46505490,m8wkAcAl3dOe_1eR05uh_Q,397,-66.07,-4.1,1.44,0.76,40.7,-73.92,82.5,91.14,1.55
46930537,ibeMyqFsSHBtk1eTRY_w2g,397,-156.61,-4.78,0.95,0.34,40.64,-73.91,228.32,89.06,1.41
47001754,DHegOL0ug6G1g6KZl-yodQ,397,154.56,0.28,0.98,0.55,40.72,-73.94,173.39,91.3,359.9
47153625,yd5E8SF5MD7CfeyfWEbtUw,397,88.63,5.84,1.44,0.55,40.6,-73.98,278.4,89.91,1.2
47209732,7JXrdCodPxgTO5wEmpGOFg,397,-129.95,1.38,1.0,0.69,40.69,-73.96,83.49,88.16,357.88
47230528,88qIYc7rTJ05Az_pOXZk1Q,397,113.85,2.41,1.49,0.93,40.64,-73.93,261.26,89.58,359.54
47250535,SGlscnPmfVBZcc3sv_axqA,397,46.43,-1.59,1.44,0.97,40.65,-73.94,355.58,90.23,0.34
