id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44720877,SYnUmSDcSWG-4y_JVs6qfg,116,140.54,-16.47,2.26,1.46,40.7,-73.96,139.11,88.39,359.02
44860370,Nh6kFGn2qXucV7GsOpJ45Q,116,91.03,12.66,1.79,1.25,40.71,-73.96,115.65,90.5,359.5
44860377,Nh6kFGn2qXucV7GsOpJ45Q,116,118.82,-8.49,1.4,0.94,40.71,-73.96,115.65,90.5,359.5
45033723,xAjIYFKFIZxeTqIeIOLfBg,116,-107.45,11.2,0.88,0.6,40.68,-74.0,289.8,86.75,358.95
45066141,IrjKFgzS_o41LDMhFXBOQQ,116,15.03,-4.17,1.56,0.93,40.65,-73.89,229.78,89.64,1.55
45052317,mIk7syyngN3g7Etxhlls_A,116,-86.21,-11.57,1.92,1.46,40.68,-73.89,350.11,90.2,0.33
45144978,0P8lZ3v2uQnwdPJHDmwwXA,116,7.65,-1.79,1.29,0.55,40.65,-73.9,229.84,89.05,1.69
45173355,z0U3_cYveWH_8njafJeW6Q,116,-34.43,-7.34,1.07,0.54,40.59,-73.93,140.11,88.85,0.06
45198644,3wTRA7moH7NAojrFHTdxoQ,116,110.23,3.72,0.85,1.24,40.66,-74.0,216.86,90.59,358.69
45184104,j7b4FEKMmP8R9Q9rvMAXtQ,116,70.43,7.17,3.1,1.56,40.69,-73.94,171.44,88.34,2.86
45191273,U5TmylOxEdTilkUMSDDssQ,116,22.53,-5.91,2.14,1.23,40.65,-73.9,229.38,90.13,1.41
45193599,MdQWEo0Fn0u6Evsoez6Q7w,116,-65.98,-4.2,0.54,0.41,40.68,-73.93,273.78,89.84,2.31
45466088,uLsNR5y8-pKOv9Z6WDfzqQ,116,39.54,-1.14,0.57,0.48,40.7,-73.99,199.37,90.8,0.52
45479633,_mrxeWLJBmeOiKdES98dSg,116,-112.81,1.93,1.59,0.69,40.68,-74.01,131.63,90.61,0.92
45436108,yEYq00_snL9eXLEpylAFQg,116,-202.03,-11.8,0.95,0.59,40.65,-73.9,228.06,89.31,1.24
45436118,yEYq00_snL9eXLEpylAFQg,116,157.84,-10.97,1.33,0.73,40.65,-73.9,228.06,89.31,1.24
45603799,DNPc8K6QN2nVFpx1ZJGoHg,116,-136.31,0.93,2.9,1.59,40.65,-73.96,172.66,89.91,1.27
45610520,NPKkNj6jMkBF02_2iRRtpA,116,-83.95,-13.83,1.5,0.85,40.72,-73.95,82.61,89.38,0.29
45517895,frHisg-JSqV04vpXMdOy1w,116,-187.99,-0.1,0.47,0.34,40.69,-73.91,218.78,89.6,3.37
45523610,XwTNar18fxLcQ4q_WkIjtg,116,76.7,6.93,3.29,1.5,40.69,-73.94,170.57,88.94,2.78
45521060,xmfXqLkKooH--PvA9c2JLA,116,-106.14,1.1,1.57,0.97,40.68,-74.01,130.73,90.21,359.09
45518510,5ADuiqKu7-cISBU31ZyDvw,116,6.87,-1.35,0.68,0.34,40.64,-73.9,229.13,89.8,0.54
45634211,nCTQ2V-H-zhA-0ziWAOOmA,116,-48.28,-5.54,0.8,0.48,40.6,-73.93,140.76,90.9,1.8
45660008,fEZMv4RQD10ZPcpKykGXkw,116,52.55,-1.72,1.08,0.55,40.69,-73.98,181.38,91.76,358.67
45783680,wxckYfZDPWfyE0hXSc4Ynw,116,-112.02,0.48,1.1,0.55,40.73,-73.96,262.64,88.47,0.48
45845668,4k_A8mpuBf4-OgFvQ9xTEw,116,-109.6,4.58,1.1,0.62,40.62,-74.03,17.18,89.77,1.16
