id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44766932,hRacPYaCyUPG1m1nVB3Jtw,1331,-101.43,0.07,2.99,1.24,40.67,-73.87,78.0,89.01,0.98
44719674,pImXfyKXKRy-t7yDyoedEw,1331,-84.28,-0.28,0.7,0.41,40.62,-73.97,173.72,88.86,0.14
44950123,Fwp9e9wMNMlfZe-N0z-vOw,1331,35.94,0.83,1.37,0.83,40.69,-73.91,217.78,89.19,0.76
45282750,mM6aahFcdEFmxmpVUKTx8Q,1331,-75.58,1.03,2.01,0.83,40.69,-73.91,35.27,89.78,1.47
45428625,acux2JsuCmQrbR8jzWoFWg,1331,-40.29,-1.76,0.81,0.62,40.67,-73.99,209.88,90.04,1.34
45477883,-vUNlqUH8tJXGopfJg3_Mw,1331,89.24,5.91,1.1,0.41,40.64,-73.99,307.68,88.94,0.14
45467459,4awhx5G6NtCgVwXcGkdroA,1331,-37.82,-0.72,1.48,0.9,40.67,-73.87,77.81,90.72,0.96
46285451,MLhJY4ycoxD3eDZphySqqQ,1331,-71.28,-6.83,1.3,0.48,40.62,-74.01,127.91,88.71,359.73
46377960,3FtCpewoDY9ddKwgo9-xRg,1331,-122.67,-0.28,1.65,0.83,40.69,-73.91,36.91,89.53,359.93
46689058,YRlPdHO4NUwkKz20_t1jBA,1331,-59.85,-0.1,1.29,0.76,40.63,-74.0,124.22,87.87,357.83
47036940,jMJUB4rFB7L3QLql36dLkg,1331,-75.62,-4.1,1.28,0.62,40.64,-73.99,128.73,89.48,359.51
47263260,UUHLIRUjokTI4VbGM2qIFw,1331,-47.73,-0.79,2.02,0.9,40.69,-73.92,124.5,89.9,1.66
47355052,7iDYMWGMIAJEvay9fXPjQg,1331,-55.07,-2.17,1.4,0.9,40.67,-73.99,209.86,90.91,0.68
47377457,scMGfCdcUaDn6sDG_197ow,1331,-82.49,-1.62,3.06,1.05,40.69,-73.92,127.13,88.85,2.1
47412584,FkF2W-HjHrR-9LqdRYmNyQ,1331,37.92,0.14,1.15,0.55,40.67,-73.87,349.36,89.74,359.97
47411882,DxqNwygpGe4W-X-mCaOrgA,1331,61.47,6.59,1.33,0.82,40.64,-73.95,323.17,88.82,2.04
47725204,r2ZTm7nM9hCJBHozWZksAQ,1331,-106.04,2.17,3.0,1.03,40.69,-73.92,125.02,89.23,0.23
48201752,5dVpzf1l5BOazRNJUJnyDQ,1331,-44.83,-0.59,1.72,0.76,40.69,-73.92,127.01,89.22,1.23
48310308,FdK1yzFp72Z229Z5CCf0kQ,1331,111.1,1.62,2.7,1.31,40.69,-73.91,215.8,89.76,1.32
48399914,c4TFTK4FCSqw4Y5J6TrJDw,1331,-131.62,1.14,1.24,0.76,40.7,-73.92,37.57,90.93,359.71
48335380,Lau5bktElaSv10uxnZ9soA,1331,-87.38,-0.66,0.96,0.62,40.64,-73.95,143.96,89.33,1.28
48607801,JyaH4FsekUpEVhDAWfMTlA,1331,35.48,4.44,0.72,0.62,40.64,-73.92,322.51,89.41,0.64
48886247,buAF1Xs0DTvyVXqGuo1ASg,1331,60.58,7.82,1.86,1.08,40.68,-73.95,274.14,89.96,1.27
49003647,d2KqIHdfmo-pVblRktzutA,1331,-106.05,-6.59,1.53,0.68,40.69,-73.93,253.39,90.45,358.91
49394378,cCin8qY8d1vmnVghHr_OPg,1331,119.6,3.38,2.51,1.1,40.69,-73.91,217.04,89.55,0.35
49473379,qgzsts82oY1yE6vdyZyfhA,1331,105.64,2.17,0.96,0.34,40.64,-73.9,318.26,90.32,359.83
