id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
46538451,zGcqogRGCIdU8CJl_EQETA,0422,-42.05,-9.46,2.41,1.77,40.69,-73.98,11.39,90.59,359.61
55196526,Kbhr5L2lMxblN1ySPy0CKw,0422,112.33,2.79,1.86,0.89,40.64,-74.02,222.42,88.08,0.01
60132841,TNp8ML_6_N-adQCZrilbyQ,0422,90.0,-10.34,1.52,0.6,40.68,-73.81,159.72,90.27,0.91
62709568,jzH5ijMOCA9ksKKGggNLGw,0422,-88.69,-4.92,0.97,0.34,40.76,-73.73,67.96,88.91,1.03
62709611,jzH5ijMOCA9ksKKGggNLGw,0422,-88.69,-5.26,0.96,0.34,40.76,-73.73,67.96,88.91,1.03
63461239,B9vzE7LjY9Utx79t4Yd8bg,0422,67.02,3.1,1.93,0.55,40.65,-74.01,216.58,90.7,0.65
68692090,-3CNB2ruDsxFN6enjKkrtA,0422,113.16,-9.8,1.45,0.74,40.68,-73.81,159.27,89.77,0.9
68934262,jZxX07XcEAu32Wbf2peTxg,0422,105.53,0.1,1.7,0.62,40.69,-73.81,130.18,90.27,1.88
71299141,iODqajm1KR7hGGbQfc1Lcg,0422,93.87,-6.12,1.12,0.41,40.68,-73.8,339.49,89.71,1.05
81735651,UYdoKgA7r2-a8qsS1RGj7g,0422,77.15,4.58,0.59,0.48,40.74,-73.9,97.65,89.06,0.98
94710558,xtTFYhINQjuNcmFy9PKLCA,0422,-150.02,-5.88,1.22,0.75,40.83,-73.85,290.53,88.99,1.55
95383605,zvBf-ied0TQsol1hxceUjA,0422,-67.91,-15.64,4.0,1.98,40.83,-73.85,290.76,89.08,1.45
98244296,MuaBgZMn0yD2-1JEYrnUHg,0422,-148.77,-6.63,1.42,0.75,40.83,-73.85,290.99,88.86,1.49
101580620,sv5DGEOEDTKcl1mN469KCQ,0422,-134.59,-11.57,2.97,1.47,40.83,-73.85,291.02,88.67,1.59
101795178,IuWFnaIm7JslPGd_BsjWmg,0422,-145.9,-7.14,1.64,1.01,40.83,-73.85,290.81,89.15,0.81
103383698,PNowHVNRbTF6z6fL-v9hIA,0422,-140.92,-9.61,2.29,1.3,40.83,-73.85,291.1,89.03,1.71
111976230,KZoQPTqnoEUHc-2JhbH44Q,0422,49.93,19.13,1.38,0.74,40.56,-74.13,276.16,87.71,0.37
113414562,i--c-3wE8zPB8FRuDbi84g,0422,-105.32,17.42,1.86,0.57,40.56,-74.13,97.83,90.81,1.39
114050632,7IKrUyWi5Zmim_vhUK5DTQ,0422,-76.26,7.88,0.67,0.41,40.56,-74.13,37.52,93.25,359.73
96315,rgRB1SsQMpklgP9e_vGY8A,0422,47.03,-4.95,2.14,1.1,40.83,-73.95,208.36,89.38,1.59
29260360,NeGQRVQdXqZRowGX0AHYQg,0422,-46.1,-16.75,2.04,1.43,40.68,-73.87,259.02,89.26,359.6
29336269,R58AGnh6d3UDwFC2U2Hd-w,0422,11.24,19.94,5.62,2.23,40.62,-74.03,290.36,90.0,0.0
31572563,H9YOHB8NaiwsYaebsW-ANA,0422,-68.59,-15.69,2.68,2.64,40.69,-73.98,2.9,90.38,0.85
39548398,QKNdbn64CXAaWuo19ablxg,0422,-23.48,-3.79,1.85,0.82,40.71,-73.93,161.34,91.67,0.57
41620242,kjUsN5hrFt2oIYkPCftyQg,0422,-141.16,-3.14,0.83,0.62,40.63,-74.03,196.7,90.94,1.55
