id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
53972218,kSBF89K8tuc3NhnwCdPuEg,0630,-85.59,2.24,1.92,0.9,40.7,-73.94,173.33,89.91,1.49
58838705,hH8G5MksxF3NrBSWq4qjCQ,0630,13.18,-2.48,1.11,0.41,40.67,-73.9,348.27,90.91,358.05
59619238,V5N__SdMtE8S2bgqNay_kQ,0630,-68.99,4.48,1.71,0.8,40.67,-73.91,94.23,88.93,0.57
68169861,MrZRYiv8lAtwe8CCW6HXIQ,0630,-105.74,-16.28,1.29,0.57,40.76,-73.91,211.29,88.48,0.74
68169885,MrZRYiv8lAtwe8CCW6HXIQ,0630,-105.7,-16.75,1.21,0.38,40.76,-73.91,211.29,88.48,0.74
88381812,oK1N8xRZvSYEpAhMjKeZ8A,0630,-142.61,-6.42,5.42,4.29,40.78,-73.84,183.06,89.13,0.03
111639699,Xl8FW3QJ3fIqEmlsXTt8UA,0630,-72.15,-16.47,3.44,1.33,40.63,-74.12,62.92,90.26,0.38
115608626,PDF0nojpXlIPlkNmmPDt3w,0630,129.28,-1.35,1.2,0.62,40.58,-74.1,295.72,89.77,2.85
4069807,f_UsCEPGSs_6OVJjlBwRLw,0630,45.41,-11.74,0.93,0.67,40.75,-73.98,28.68,90.41,358.14
20751944,hChAz1v4pDJ1Q5_dd_KQtQ,0630,-151.92,21.17,1.66,0.77,40.78,-73.98,209.59,90.1,358.24
30179039,47ZV8JPkZgJZ-TVUBZFmXg,0630,86.35,-17.6,1.42,0.56,40.63,-74.02,128.05,89.58,359.32
30179040,47ZV8JPkZgJZ-TVUBZFmXg,0630,86.38,-16.75,1.44,0.51,40.63,-74.02,128.05,89.58,359.32
30530436,yqxFaT-4wmikBJ92wdb0DA,0630,35.52,3.48,0.92,0.34,40.58,-74.0,351.62,90.26,359.61
31628635,Kw3N9Jgjat6pXhJ2m3NfMw,0630,-68.75,6.21,1.84,1.05,40.67,-73.91,94.49,89.19,359.63
34359792,blqrNsQTPU0l71B6RIrOpw,0630,113.67,0.28,1.93,0.69,40.63,-73.89,319.71,89.91,1.46
44067522,cxWxCd2Pihvyx-aFefQzxQ,0630,137.07,-21.94,2.34,1.01,40.63,-73.98,351.21,89.12,1.45
