id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44978118,P7_e4mYWejP3fqz2Pnzj-g,1533,-137.97,7.71,1.16,0.75,40.64,-73.95,171.97,89.28,359.19
45078443,jTXUumQHiAEfh-5DdXQ2fQ,1533,-44.1,18.41,2.07,1.18,40.64,-74.01,129.98,89.92,0.28
45413655,oMEq2HiM92pH4AesrxePIg,1533,-58.87,1.21,1.35,0.62,40.61,-73.98,171.68,90.16,358.84
45693652,j4i86mHKsWdMDtgpIYFX_Q,1533,-73.5,2.73,1.46,0.7,40.62,-73.94,139.94,89.09,359.8
45718437,UhmZMqGZG5kGq3bm_mYK7g,1533,-13.44,4.2,2.28,1.37,40.67,-73.93,184.05,90.84,0.24
45797044,lHPFf7zXInGdqp553kOi3w,1533,132.73,1.21,1.82,0.9,40.67,-73.92,258.43,90.4,0.66
46046696,dnJdFdf8-63Dn2DhI-VRYA,1533,-86.21,-12.36,1.79,0.66,40.62,-74.0,128.41,89.79,359.59
46478560,mb71bj1rCjzewKOWLwHbTA,1533,-94.9,-10.88,1.89,0.79,40.62,-74.0,127.71,89.83,0.41
46496492,4h1yIZrk5t2X-DDEvmWdaw,1533,35.84,-0.45,0.78,0.48,40.61,-73.96,351.44,89.97,359.33
56833573,fEVhx5cneA42StkoSpdqCg,1533,-52.86,-1.38,2.09,0.89,40.67,-73.92,78.62,89.05,1.0
47151134,ZV7XDUKL_vXgWmtzSghL7w,1533,125.98,-1.97,1.7,0.76,40.61,-73.96,351.85,90.04,358.14
47038485,jVX4MROyUUw8O9jEKzKL8w,1533,-55.11,-1.35,2.18,0.92,40.67,-73.92,77.4,89.99,0.52
47358456,V3_MQeDBPhe455yJ_uQTbg,1533,6.12,-0.14,1.23,0.41,40.68,-73.98,192.68,90.18,1.22
47750343,Un0qJ4C2uCqBDQUb-ApLxA,1533,-137.24,-1.38,1.17,0.55,40.67,-73.92,78.23,89.1,1.03
47728108,oxPAorFbGAsWNj3Gr01e3g,1533,-150.74,0.34,0.89,0.55,40.68,-73.91,216.09,86.98,359.87
48051480,OVS6fHL_uwEWuhtY8_vLJw,1533,-42.62,0.41,1.31,0.69,40.67,-73.92,78.03,88.44,1.19
48291124,ZFlhPxJY6neE4LnKBG-jyg,1533,132.48,3.62,1.22,0.76,40.61,-73.96,348.65,90.4,359.81
48330119,wGKbBnhhMjCl_574Wohp5w,1533,-118.12,-1.48,2.29,0.93,40.67,-73.92,74.37,88.45,0.39
48989103,_Y3KJ61-l1JONgOYItxXLg,1533,-115.91,-3.65,1.79,0.82,40.63,-73.95,141.1,90.26,1.1
49058970,ZJmcwaIE4ehki1ndiU_Qgg,1533,151.66,1.1,0.82,0.55,40.62,-74.0,309.19,91.32,359.35
49222942,wy3L_IVgLLInAWVN4ca3Yw,1533,-110.81,-2.0,1.03,0.41,40.63,-73.99,127.41,91.19,1.0
49931938,4V3e-gIw-pu5_PB_Enkh5A,1533,-87.17,0.1,0.96,0.62,40.63,-73.99,127.94,89.37,359.6
50154200,Mw3CUzEzyVF3EaoGFgJU8w,1533,97.65,-5.54,2.64,0.89,40.62,-74.0,307.83,90.39,357.4
50748008,9ydtRjkO95qyTtL0kWOQSg,1533,93.04,-2.03,1.17,0.48,40.62,-73.93,354.17,90.9,359.48
50690857,Nti47oia-x1J5eaZCezIYA,1533,-82.79,-1.24,2.99,1.1,40.67,-73.92,80.29,88.97,0.33
50859786,fbM1VrY8wXIqJH5gaUjsRA,1533,93.69,4.58,1.99,0.89,40.61,-73.96,352.74,89.2,0.14
51019507,mr2XKYLaJiCQ4_onGjN0fw,1533,47.17,-0.07,1.03,0.55,40.65,-73.95,177.11,90.07,0.39
51036553,Yn1hK3MbTepd_855ZeF7Ew,1533,57.39,-2.55,1.65,0.83,40.61,-73.96,351.95,91.02,357.99
51284565,JyUeKBuzOhEKML-KD6DJAA,1533,8.29,13.31,1.49,0.59,40.63,-73.95,316.66,83.17,4.34
51247522,f70aEHbipG5PBHXPF8Z4-Q,1533,133.54,-0.21,2.11,0.99,40.67,-73.92,260.7,91.01,0.59
51332852,rAWqJDj_hzkZv43pRjRbvw,1533,-125.87,-3.2,1.14,0.48,40.63,-73.99,129.2,89.59,1.19
51462944,MioZLr9o0t0aojhzYs1c7w,1533,-27.52,0.52,0.69,0.48,40.67,-73.92,77.5,88.47,1.21
51645817,z_uO9GOSiearX75kMtbrtw,1533,86.72,-4.78,1.41,0.48,40.62,-73.93,355.38,89.05,359.44
51593182,WD1UZEdAPU2uVbb8TJUJ-Q,1533,-142.7,2.72,1.23,0.76,40.68,-73.91,216.03,89.15,359.12
52433551,rwzrbGK8nwuB1DgrZTIkeg,1533,98.63,-2.1,2.29,0.9,40.61,-73.96,351.57,90.0,358.27
52867974,l1NA_PsWG8F7IuWJRv7Asw,1533,-48.07,2.86,1.31,0.63,40.61,-73.96,171.8,89.23,359.27
53149735,MuLczD34lTF2uy0B2BKNbg,1533,-102.83,4.06,1.68,0.82,40.62,-74.0,127.66,88.56,0.02
53073031,6DoXUTThwT44lZlORGQ6pw,1533,-122.24,-1.86,0.66,0.28,40.62,-73.96,167.56,90.62,359.48
53212880,Bx0unIe5A7U0TAIjuVPI8g,1533,-70.35,2.69,1.16,0.41,40.62,-73.94,139.52,89.63,359.69
53344137,RC0n3Fhe6OZBf-458lPi6w,1533,-60.29,1.79,1.28,0.69,40.61,-73.98,172.25,89.07,358.7
53553210,RiXj-lJFfyd7VlMGQduURw,1533,-33.8,1.41,0.73,0.34,40.67,-73.92,84.58,88.0,358.51
53861857,DmoR6g-heiX1mFDCRU-IYQ,1533,-128.2,-1.07,1.5,0.62,40.67,-73.92,77.64,88.84,2.17
54339964,aVgg9niL80evWL7REpk6cA,1533,-132.07,-0.24,1.72,0.76,40.67,-73.92,78.86,90.05,0.39
54340483,Td21d6SJby96i9wCBEVE2Q,1533,-118.75,2.28,0.95,0.41,40.62,-73.94,139.63,89.54,359.78
54359568,3Iey6xcxO0o0zi-QNM5ipA,1533,102.59,3.31,1.25,0.55,40.62,-73.96,351.19,89.12,1.59
54609854,VCXh0R1xaLXrDz2cAv3I8A,1533,-49.82,-7.27,1.37,0.81,40.62,-74.0,128.2,89.65,0.24
54698540,Ij8S3gdrO7OTT0Ww_DMKKQ,1533,127.15,-0.72,0.88,0.48,40.62,-73.93,356.15,89.87,0.36
54771550,766ZKJjpXdpQ6csycv1Edg,1533,-84.36,-1.79,1.5,0.69,40.63,-73.95,142.46,90.48,1.22
54932961,8SsM3jHNpk8pRQmkzCCxxg,1533,66.07,-1.9,1.92,0.9,40.61,-73.96,351.04,90.04,358.32
55091154,FRPzOW7alH3UR7vn1FC6Ow,1533,117.8,4.99,0.68,0.62,40.63,-74.01,307.84,91.02,0.53
55551951,YUtSMfh9A8rpITtZe2MrYA,1533,-69.65,2.55,1.26,0.58,40.62,-73.94,139.0,89.41,359.9
55587888,TiMG4Cz9RlxFQ7gLfNMkMg,1533,102.03,1.17,1.32,0.55,40.6,-74.02,108.44,89.94,0.38
55712455,cvKW5ttHfp19hXGPaKZwMw,1533,-130.9,-0.97,1.99,0.83,40.67,-73.92,79.65,89.54,0.8
55927100,wO0tHTVc51KecBamC-DaiQ,1533,-77.0,3.17,1.48,0.55,40.63,-73.99,128.41,89.47,358.86
55905668,Uxzi2oDWKKo8lqC_eJIGgg,1533,-40.73,-1.86,1.23,0.55,40.67,-73.92,74.32,89.59,0.98
56049795,mP0gFQaEToR7FLAfb0RQPA,1533,-79.96,0.1,1.12,0.62,40.62,-73.94,140.2,89.81,358.87
56062809,nBHSa5bO-K4o1euZbpPnLQ,1533,-100.2,-3.1,1.4,0.55,40.64,-73.89,139.49,88.91,359.96
56409832,w6sn-peVirE1AbYVZDtbqQ,1533,-101.77,0.41,1.06,0.41,40.61,-73.94,139.0,88.9,359.26
56549715,i5w6l3szAkU1sdygBn6xQg,1533,-96.41,-0.9,3.01,1.14,40.67,-73.92,78.59,90.0,0.38
56979733,06oXYWRTnQ0u5UB67FsENA,1533,-97.24,2.0,1.15,0.69,40.63,-73.99,128.76,88.83,359.37
57113195,hLjSqJIUKVaxspvOELiu9A,1533,-114.35,6.22,1.09,0.48,40.68,-73.91,212.18,88.07,359.73
57287832,I1XhX8awCvZbWCwDRhTF9Q,1533,-106.55,-2.1,2.41,0.95,40.7,-73.91,81.93,90.49,1.37
57650172,udnG-REKTg6x1mV992MGjA,1533,88.42,-2.31,2.23,0.9,40.61,-73.96,351.85,91.28,358.36
57689921,M9HRX3W0KTQYilBrO9444Q,1533,61.88,2.48,0.88,0.55,40.68,-73.91,307.02,89.1,1.74
57773623,18yAnFTCP6J41YCB2xR00Q,1533,-111.74,-1.93,1.38,0.55,40.63,-73.95,142.19,90.13,1.38
57925189,B2iQDTEAhGHKppgHGWgBNA,1533,86.66,2.07,3.02,1.24,40.67,-73.92,257.94,90.39,0.43
58112773,shj0k6jlYZH2Ijc4liclPw,1533,105.13,2.24,3.04,1.22,40.67,-73.92,259.48,90.64,0.82
58210377,jIZiHJOJFIbNd8X_umQQ0A,1533,5.3,10.71,0.96,0.4,40.63,-73.95,316.2,83.56,4.1
58210390,jIZiHJOJFIbNd8X_umQQ0A,1533,5.27,11.14,1.07,0.33,40.63,-73.95,316.2,83.56,4.1
58636617,C7eFzr02Kw_4r_8FfnW36w,1533,112.95,-0.69,2.69,0.97,40.7,-73.91,263.22,89.61,0.24
58685725,g0-hOGK19WrjvEWiHYr1Yw,1533,-125.4,-1.03,1.69,0.86,40.67,-73.92,78.98,89.57,0.6
59845012,rRA8Mb1JGhFG4-pm94qpxA,1533,109.5,-4.27,1.31,0.41,40.62,-73.93,356.06,89.0,359.72
59849678,VySqq4L8ncaZJANeZ3PPPw,1533,-101.69,2.62,1.13,0.55,40.61,-73.96,168.63,89.68,359.92
60181822,4JT0YhbaZQqzX6LPrgpFgA,1533,-81.51,-1.66,2.59,1.03,40.67,-73.92,78.55,89.72,0.64
60801680,eSwt6F1z3_01d-rl2v2uGQ,1533,-62.99,-2.14,2.13,0.84,40.7,-73.91,81.64,90.28,1.88
60881018,x_Nvp1U6UWGjojceeAeH5g,1533,-156.97,9.2,1.07,0.61,40.76,-73.83,160.84,89.95,359.96
61461722,Gd4eooPWplCYZV93MIvmGA,1533,-67.88,1.45,0.76,0.55,40.7,-73.91,37.72,91.61,359.13
61603779,UrJk3bpWnIH2BBLjJcLC3Q,1533,-89.17,-2.03,1.24,0.48,40.64,-73.89,139.75,89.73,359.92
61622224,1T8htMNUY6YT_PpOl7QIUQ,1533,99.7,3.38,1.21,0.55,40.62,-73.96,352.22,89.46,1.34
61955289,ms7RoJttZf9k4oUuf4wSQA,1533,-123.23,-1.14,2.25,0.9,40.67,-73.92,80.03,88.88,0.3
62516181,E-QJat4utG1PUXZ9M0Y9vQ,1533,114.88,-0.1,2.15,0.92,40.62,-74.0,310.77,91.47,358.37
63099058,z6FLWmbgWH-2gI2nusmr2Q,1533,-149.39,-12.74,1.8,0.78,40.7,-73.92,36.58,89.79,358.77
63187767,8q0qv-FliFe8f8tLib9KRg,1533,-109.57,-7.58,1.44,0.61,40.7,-73.91,37.57,89.89,359.38
63243597,zBVcQpjOuKk9OTthafHgoA,1533,23.88,0.34,0.55,0.41,40.67,-73.92,258.1,90.65,359.24
63249466,uJ5f2PeYZV3fyH3r7ZJZHQ,1533,141.97,1.76,1.43,0.76,40.67,-73.92,260.29,91.0,1.37
63398087,Eoxw0RWmNhwCEgUGuI-J5A,1533,42.82,-0.86,1.15,0.62,40.61,-73.96,351.64,90.27,359.37
64430350,ejq21w1J926kDhfYzbspIQ,1533,137.58,-12.53,0.98,0.46,40.73,-73.73,74.75,89.28,359.6
64676118,30ayqCFFMxNmNSAn6JmK2Q,1533,3.96,14.55,2.69,1.0,40.63,-73.95,322.67,87.74,3.75
65246053,vUnwxeMXZfSmd3NVWXkn3Q,1533,-75.1,-9.47,1.68,0.6,40.7,-73.91,37.0,89.28,357.67
65706136,V6yjUTJAyOpvbrg8INDlbQ,1533,-145.37,-0.83,1.12,0.55,40.67,-73.92,79.4,88.89,0.38
66876625,dlIbXrBITYaG_dsRqUWGvQ,1533,-87.41,-10.57,1.72,0.67,40.7,-73.91,38.17,89.12,358.91
66876629,dlIbXrBITYaG_dsRqUWGvQ,1533,-87.42,-11.2,1.71,0.73,40.7,-73.91,38.17,89.12,358.91
68441991,4xFhHYSblCIunDtU6ppcuw,1533,-147.96,-9.4,2.63,1.44,40.69,-73.76,243.89,90.39,0.96
71302937,JzDZVjZjAM8V3xYVAcLvgw,1533,-67.22,3.19,1.33,0.7,40.78,-73.84,182.12,87.31,1.42
72845719,KJB3r6djc_CwXTLu5-Qupg,1533,146.67,0.31,1.12,0.62,40.7,-73.91,262.48,89.75,0.76
73767108,JU_cURz8wzweQI9YBIPFVw,1533,27.39,1.21,0.68,0.48,40.7,-73.91,261.36,89.43,359.1
73671193,za_JgrfHBMzol5PGtF_xAA,1533,122.4,-10.07,1.21,0.6,40.72,-73.81,82.37,89.87,0.13
73869082,q8dKxn4-U4HcY_Abbf9JxA,1533,91.14,-0.21,2.14,0.69,40.7,-73.91,261.83,89.2,0.31
74287874,rXnM22nI6xyqOm50oCHzbQ,1533,-48.93,-7.34,1.36,0.68,40.69,-73.76,260.19,89.32,359.78
75133548,-JEfXknS0t1IXnwW7G9_IA,1533,-38.99,-1.59,1.16,0.55,40.7,-73.91,82.39,90.51,2.01
75074586,ySODIRnqS6c6z4u9u6u8DA,1533,140.81,2.69,1.02,0.69,40.7,-73.91,264.31,89.2,0.02
76396917,OLfLY6CbhfQIRE8z9USgeA,1533,-173.4,-1.55,0.7,0.34,40.69,-73.76,245.33,90.31,0.58
77444881,Dk_BmCA-GT3I-cQx6y6smA,1533,-136.24,-1.52,1.38,0.55,40.7,-73.91,81.15,90.91,0.93
78707907,kAzepqkyfvkd0c1xQ_rwXw,1533,-74.87,-4.03,1.36,0.64,40.75,-73.87,332.87,90.07,2.93
78763644,AUr-0DXIo3mUFTuKbNQYPQ,1533,-66.5,-2.24,2.14,0.76,40.7,-73.91,83.17,90.89,1.48
79199962,y7-I9J7ViNCl52W_NubFnw,1533,36.98,-2.24,0.54,0.48,40.76,-73.86,87.74,90.45,2.0
79808336,Q_r7INaOEBSQOWMQsqryHw,1533,34.66,-1.45,1.05,0.55,40.7,-73.91,262.2,88.91,358.85
80718633,9opyPb5X-8Wp0SYEFY2CBw,1533,55.61,-2.31,2.2,0.9,40.7,-73.91,262.73,89.12,358.24
81769726,9jfmqHxgG0AqiVRW4_KeCw,1533,-51.41,6.49,3.76,2.11,40.73,-73.94,153.46,90.36,359.79
81886948,Zcyx18YykKqFu23sOx1wJQ,1533,130.35,-1.55,2.06,0.9,40.7,-73.91,261.97,87.85,0.55
82929924,39pAiQLuTOXNw6KAb0dlcA,1533,134.48,-5.64,0.76,0.55,40.7,-73.84,339.04,89.82,359.41
83285535,ZhW-TZqwa1k6Ff9eLCYqJw,1533,-110.02,-3.07,2.34,0.89,40.7,-73.91,81.02,90.62,2.41
83693718,kDLGx-7UO5xUgwNhft5FMA,1533,-58.0,-9.37,1.07,0.54,40.7,-73.91,38.56,91.0,358.76
85030813,lHZu3n9jSWHc2GQqHBIcVA,1533,-39.19,-1.52,1.01,0.55,40.7,-73.91,83.26,91.03,1.09
85045018,gXpDXNGPcIBNUeB0LpH8xg,1533,-137.94,-2.86,1.23,0.62,40.7,-73.91,80.64,90.34,2.37
88879203,PO-4fE3ivRK6EhGDCKHPaQ,1533,-84.38,-2.03,1.26,0.62,40.76,-73.86,265.96,89.48,3.08
88954246,xOnt0dGwg8j1Pa1Ai7Vorg,1533,46.52,5.84,1.14,1.23,40.69,-73.8,71.7,88.52,1.41
