id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
46514344,n65RpcEXFFfy_6zViJZytQ,0112,-91.55,2.14,1.31,0.55,40.66,-73.92,230.26,89.08,360.0
54096734,ccJUBKjypU4NRsdq9u3S5g,0112,119.6,2.24,1.29,0.62,40.64,-74.02,218.69,88.06,1.44
55102269,z4QXDVvMtqRV0JO8q5BKmg,0112,-108.13,21.94,3.36,1.13,40.65,-74.02,120.89,90.92,358.91
55704886,YC1m4PPz_FSTNY0AW9I1nQ,0112,24.33,2.9,2.14,1.24,40.69,-73.82,63.4,90.27,2.62
56028539,BbYYOGfVUGYwyenfHovDYA,0112,-47.07,2.65,0.69,0.34,40.69,-73.82,177.57,88.61,359.39
56106818,CS2kRH8-Uzm3zw4jXow68A,0112,93.03,0.45,1.1,0.48,40.69,-73.8,41.29,87.96,0.59
56264507,UEZw4YiINBD-hP0SifGOAQ,0112,-108.71,0.9,1.1,0.69,40.69,-73.82,82.98,89.96,1.88
57102365,auosTdxAsPW1KTNpe1qTCQ,0112,144.6,5.37,1.14,0.96,40.69,-73.81,227.66,89.89,1.79
57387714,B44sVrGyorKqDYb7IOcajw,0112,32.87,-0.76,1.47,0.69,40.71,-73.8,68.82,90.06,0.77
57617373,tDK8h-j3VABJr6AzVOFyOA,0112,-142.47,-0.9,0.9,0.41,40.7,-73.8,217.83,89.2,0.63
58129782,gY9xdgIDTFNTeT9darm-MQ,0112,130.76,-3.07,0.87,0.76,40.69,-73.81,61.49,88.43,0.57
58248856,LrDzDXKookjKa2faWtragQ,0112,43.21,-0.45,1.33,0.62,40.68,-73.84,244.46,90.83,0.32
58833683,mxGypYDjWt4ZGNvnPH3OOQ,0112,31.8,6.8,1.48,0.68,40.69,-73.81,223.46,89.74,1.99
58836029,oc7BNsPE-6iHT3cYCpyOKg,0112,82.59,-0.93,1.03,0.62,40.69,-73.81,248.89,90.44,1.46
58723657,NI_OotAY45fcQ2bCPZ3x1A,0112,132.48,-1.24,1.03,0.55,40.69,-73.81,160.6,90.97,358.66
