id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44806506,og6SRJ6yI2chjigB07D_Jg,128,-67.22,-0.07,1.79,0.97,40.71,-73.94,351.82,91.63,359.31
44706419,5sMXfG6ApaG3W1AKJ2nMww,128,-114.36,0.14,0.83,0.55,40.68,-73.88,168.65,89.37,1.02
44759506,Yr5cwNKLgGF_I8jZ1wCZGQ,128,139.81,-12.13,2.2,1.09,40.7,-73.94,350.64,91.66,358.36
44769389,JDJCLeCQKvBs50glWK2eSA,128,138.51,-3.96,2.34,1.44,40.7,-74.0,203.46,89.89,359.94
44769396,JDJCLeCQKvBs50glWK2eSA,128,153.61,-3.51,1.3,1.24,40.7,-74.0,203.46,89.89,359.94
44779992,v7jKf-wmm-uvkdlULf6FNg,128,117.76,-2.07,1.98,0.83,40.65,-73.92,176.11,88.61,359.9
44996641,-WCBHIBRLtnRuBkB3Ndj2w,128,139.24,-0.38,0.87,0.9,40.6,-74.0,216.78,89.85,359.17
44873107,evNU1z1lYhFkhekmw9HLfw,128,81.98,-0.14,1.1,0.55,40.58,-73.97,86.5,90.01,1.93
44960383,baU4URL2VduMu4WmAKuVVQ,128,92.21,1.14,0.69,0.34,40.58,-73.96,208.61,91.25,359.92
44924757,CnHiUJpZOQtkQ6db7ZaKGQ,128,-120.45,0.59,1.49,0.9,40.71,-73.94,351.63,91.59,359.08
45133360,G422Tqo540ogW8sm6IX8Ag,128,-125.6,3.38,1.14,0.55,40.65,-74.02,307.59,88.34,358.14
45046569,TF6wP4DEvwnZyIFZIaDiFg,128,113.6,-1.41,1.1,0.62,40.67,-73.93,183.81,91.84,0.1
45146191,683gR6ptdbMqRi361XgxvQ,128,131.19,8.26,0.74,0.61,40.61,-73.99,100.69,90.17,0.92
45101826,BNZQm4VXUAHOifdbkAAXkw,128,52.99,1.1,1.69,0.97,40.69,-73.92,36.59,89.35,359.81
45212229,BBBbZ_UA3pGSiTO1ZfyfJA,128,-72.46,4.72,2.07,1.16,40.72,-73.96,38.41,92.01,359.35
45307882,FI7FUfvnJ6N8h2rlnc9lMg,128,-114.89,4.92,1.7,0.89,40.61,-73.99,282.94,89.96,359.48
45255187,7sGee08LLiof1d4XGxsF9w,128,55.27,8.26,1.32,0.74,40.72,-73.96,129.9,89.78,358.48
45411553,LSVma2cNQhIrlC2J0xXKnA,128,-118.55,2.24,0.96,0.48,40.68,-73.97,284.08,88.97,0.18
45390685,tzH3TxZWnbsWnVAEGMxv1Q,128,-48.07,-0.41,1.23,0.83,40.71,-73.94,352.01,92.21,359.75
45407926,xIWRJjSj3fRwQcJv1IQwdQ,128,-93.31,5.19,0.62,0.34,40.7,-73.94,172.82,89.22,357.91
45465676,cerOrMgceSdLk8u1UtkaOA,128,-67.57,-8.73,0.97,0.61,40.65,-74.01,306.93,89.79,359.87
45475968,a-Hkprq-XbLrQwBqoi1N5Q,128,-132.24,3.55,1.65,1.17,40.69,-73.94,260.39,89.95,0.94
45442688,rpcZbXLGd90dCW4jAi455g,128,-22.12,-12.89,0.62,0.52,40.68,-73.88,68.72,90.51,1.12
45453652,rjc1yI2HMdz0taKASGssoA,128,131.59,1.1,1.05,0.41,40.66,-73.95,174.97,89.94,358.39
45602021,Q84Ga-xRlFaLE8EC_zJw_g,128,-91.94,8.59,1.53,0.69,40.68,-73.88,349.43,91.52,359.81
45615389,oQNTrYPsZ1VL2ChoMWgIkg,128,86.78,-1.21,1.29,0.76,40.7,-73.96,47.77,91.57,1.01
45719781,pk5NXBxE3Y0sjTiKWH1hjg,128,90.48,-4.95,1.1,0.55,40.7,-73.96,139.44,87.59,359.87
45876260,MShv_whOalYhwzQs3QC9CA,128,82.14,3.72,0.9,0.41,40.66,-73.97,251.13,90.01,357.14
45842643,8862uqPfzajmfK536OogoA,128,83.31,-5.63,1.88,0.96,40.72,-73.96,128.74,89.7,359.43
45892148,xNJt3nI8UaV6IcNia4BWiQ,128,57.72,7.75,2.69,1.63,40.7,-73.95,139.35,90.04,1.61
45857907,Mz3cFljIV96dWgXaS48jhg,128,23.15,-11.17,1.31,0.8,40.57,-73.99,260.91,90.83,359.8
45802131,3afjDFLIAp9gg7upUFgQNQ,128,61.59,2.59,4.12,2.68,40.71,-73.94,338.6,89.74,0.23
45802132,3afjDFLIAp9gg7upUFgQNQ,128,93.31,-1.48,3.02,1.59,40.71,-73.94,338.6,89.74,0.23
45978237,068iH20_bJ998VITuvLZog,128,136.07,3.24,1.31,0.69,40.7,-73.95,173.77,90.81,359.4
45794674,IqU_D1mD6MOhHARm6ZwP4w,128,-31.49,1.97,1.24,0.62,40.72,-73.96,38.7,89.09,359.75
46150987,CXOrxeRxL-HLNqx-5tcV5g,128,46.48,6.63,2.0,1.29,40.7,-73.95,139.74,89.56,1.75
46150989,CXOrxeRxL-HLNqx-5tcV5g,128,69.26,5.67,1.03,0.89,40.7,-73.95,139.74,89.56,1.75
46152066,-FV9rzg3OOEUo4AH1UGD8A,128,22.43,-2.31,1.38,0.76,40.7,-74.0,199.16,91.0,358.55
46167136,UMU7U6CLlBjjvUM8pELm6g,128,32.54,1.72,1.74,1.65,40.71,-73.94,339.68,89.54,359.99
46179433,SxH8gBZLWJXGkW23rJENsw,128,107.38,9.74,1.63,0.87,40.72,-73.96,129.2,89.72,358.78
46325435,QQyUAnvb54oddCS8zPgtxQ,128,-99.81,-0.24,0.79,0.62,40.6,-73.97,261.36,89.18,1.22
46329822,0tb_x4nlXF8CUacdVQSBBg,128,-45.14,3.75,0.69,0.48,40.69,-73.87,349.5,91.35,358.74
46275779,LTtrQQJVjr8zjRjZqQm_PQ,128,-32.14,-5.33,3.08,1.44,40.68,-74.01,95.88,90.61,359.81
46400693,M9LYsNvATRJYmEUaGARTgA,128,110.26,1.38,1.15,0.55,40.7,-73.95,170.83,90.7,357.92
46406149,kslv5bwZ9unrqEBNAdbQHA,128,-119.04,-9.3,0.96,0.54,40.73,-73.96,263.77,88.99,0.64
46427922,7MbFLc90Jykbes7y_PSSqg,128,-88.07,3.96,1.65,1.17,40.72,-73.96,39.49,88.95,359.71
46316224,9piL84cv-e7TKJiWulc4Fg,128,-53.73,0.97,0.72,0.41,40.67,-73.94,274.92,89.42,1.59
46383938,PdnA8oklfuoWslDc8vwWWg,128,149.9,2.9,1.16,0.96,40.7,-73.95,136.44,88.93,359.41
46594210,ztQyrXkTku8m90PRNtiijg,128,101.89,-2.21,1.0,0.69,40.7,-73.96,139.81,87.82,0.51
