id,panorama_id,text,ocr_yaw,ocr_pitch,ocr_width,ocr_height,lat,lng,heading,pitch,roll
44680557,36u-tOPY6gADMqr0C9mDQQ,386,58.31,2.96,1.11,0.69,40.69,-73.96,81.65,89.24,1.28
44778969,k5GooV8iCgfuWgkE4198JA,386,-144.58,0.24,1.51,0.9,40.65,-73.94,85.1,89.92,1.36
44707272,xRKBwc_RmJKAwQWoD5qGcg,386,-106.86,10.44,0.96,0.4,40.67,-73.95,4.26,91.58,359.64
44707275,xRKBwc_RmJKAwQWoD5qGcg,386,-106.85,10.84,0.95,0.4,40.67,-73.95,4.26,91.58,359.64
45018051,ozRCbkbZfU90qYeC5tdMYQ,386,-66.19,-0.83,0.55,0.41,40.71,-73.96,8.69,89.52,3.65
44902562,02lp7KeJbulHMWzbMnCgZw,386,-58.48,0.76,0.91,0.55,40.65,-73.93,351.68,90.49,0.95
45937953,QTh1ZGBF-iBDrpWNIDffkg,386,138.07,-5.64,0.76,0.55,40.63,-73.92,301.34,90.99,0.94
45170508,t-guU9d3ji42N46Wjt4dNw,386,-78.5,5.95,1.53,0.8,40.68,-73.98,296.25,87.92,359.77
45269811,PMo24vqyo5YmmBi5eu7xQw,386,91.55,1.66,1.08,0.41,40.7,-73.91,37.11,90.9,359.09
45275913,ABMFW8KvpHjB7G9OpLZUsw,386,4.61,1.07,1.37,0.62,40.64,-74.02,38.14,88.77,359.37
45218192,qFHLlLqmFoSnLa0f7I6VDg,386,103.25,3.34,1.24,0.62,40.69,-73.97,92.92,89.49,1.01
45273334,obVH6K6si-aeseLX7uyYkA,386,100.24,2.76,1.2,0.55,40.69,-73.97,93.03,89.94,0.46
45340616,sOLcMUHR8GXGAFnQVaqHag,386,116.49,0.83,1.24,0.55,40.62,-74.03,123.45,89.98,0.09
45410177,DEC4fYtOCW0sSvhHwOu3lA,386,-57.13,4.34,1.34,0.69,40.7,-73.94,75.72,90.07,359.88
45467088,zSqpvpEr4aJIkeLvnGCzrw,386,120.25,3.0,1.18,0.68,40.64,-73.97,170.57,88.84,0.66
45435521,fqwdAlRPi1_Tk0mtobhPjQ,386,-82.39,6.53,0.95,0.68,40.7,-73.95,229.33,88.8,359.57
45572280,BFvNTcsAFjm3wYNm7G5aug,386,64.56,3.89,1.1,0.76,40.69,-73.96,82.76,88.66,1.54
45631602,3ahhQEGh10ayzdgrBpvtIA,386,20.29,-1.21,2.43,1.17,40.66,-73.9,69.97,89.26,1.11
45727074,6dMpEUDe5eq9X8fhvoLiYQ,386,-133.96,3.34,1.02,0.62,40.67,-73.89,348.09,91.89,359.25
46019525,1zdr0opjzuWQPAGn-54KYA,386,-162.25,-6.05,1.1,0.68,40.7,-73.95,79.34,91.34,358.38
46147417,HgESVyhDhLmUVIv763pscQ,386,-83.71,6.53,1.98,0.82,40.67,-73.89,344.02,90.45,358.16
46198820,UnoLW3CADI1PppEaW93tAQ,386,128.92,-3.14,1.02,0.62,40.72,-73.95,353.17,88.94,0.69
46216089,D73dT1kMrONXjLuAF-up7g,386,52.68,3.48,1.36,0.89,40.71,-73.92,42.51,91.49,2.29
46267146,2dFt2fEfAtbnp-XTx7w_uw,386,79.37,-1.03,1.26,0.69,40.6,-73.97,80.17,89.11,1.14
46360988,uuubuo0vdjbverBPvJBPxA,386,85.79,0.48,1.18,0.55,40.71,-73.96,90.26,89.52,0.77
